ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin,target
1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.6,0.0,,10.0,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,51.0,2.0,0.3741657387,0.7833494518,0.3598610843,3.4641016151,0.4,0.7,0.3,3.0,1.0,7.0,4.0,8.0,1.0,5.0,5.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.9,0.3,0.8291561976,11.0,0.0,,0.0,,10.0,1.0,1.0,2.0,1.0,82.0,2.0,0.4242640687,0.9012617418,0.4185689907,2.8284271247,0.7,0.0,0.4,3.0,1.0,8.0,2.0,6.0,6.0,8.0,4.0,2.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.3,0.3,,6.0,1.0,,0.0,0.0,11.0,1.0,1.0,0.0,1.0,56.0,2.0,0.3741657387,0.7076909257,0.3924283374,3.1622776602,0.8,0.6,0.3,3.0,3.0,9.0,1.0,9.0,2.0,9.0,5.0,2.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.8,0.9,0.8466847111,11.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,63.0,1.0,0.316227766,0.5800220856,0.3016620626,2.6457513111,0.4,0.7,0.1,1.0,2.0,9.0,2.0,10.0,1.0,8.0,9.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.4,0.0,0.9717895863,8.0,1.0,,0.0,1.0,4.0,1.0,1.0,0.0,1.0,47.0,1.0,0.316227766,0.6594983067,0.3943348831,3.1622776602,0.8,0.9,0.5,1.0,3.0,7.0,3.0,11.0,3.0,9.0,6.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.1,0.2,,7.0,1.0,0.0,9.0,1.0,15.0,1.0,1.0,2.0,1.0,40.0,2.0,0.5477225575,1.3395139121,0.4260281681,3.0,0.6,0.8,0.1,3.0,2.0,8.0,3.0,10.0,2.0,9.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.9,0.2,0.5220153254,7.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,66.0,2.0,0.3741657387,0.7049705462,0.3666060556,3.3166247904,0.4,0.3,0.3,2.0,3.0,4.0,1.0,8.0,3.0,8.0,4.0,3.0,3.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.9,0.3,0.7327175445,10.0,1.0,,0.0,0.0,4.0,1.0,1.0,0.0,1.0,8.0,2.0,0.316227766,0.6446537927,0.3943348831,3.0,0.0,0.1,0.3,1.0,4.0,9.0,1.0,11.0,1.0,7.0,5.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.8,0.3,0.8299096336,7.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,52.0,2.0,0.4472135955,0.7881613712,0.4306971093,2.8284271247,0.4,0.4,0.0,2.0,1.0,8.0,2.0,12.0,3.0,9.0,6.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.7,0.5,0.9226321044,7.0,1.0,,8.0,,4.0,1.0,1.0,2.0,1.0,5.0,3.0,0.4,1.0196620733,0.4121892769,3.6055512755,0.3,0.1,0.7,1.0,4.0,9.0,3.0,11.0,1.0,15.0,1.0,2.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.8,0.2,0.6823672032,7.0,1.0,,0.0,,1.0,1.0,1.0,2.0,1.0,84.0,3.0,0.3741657387,0.7674956591,0.3974921383,3.1622776602,0.5,0.5,0.4,2.0,2.0,7.0,1.0,12.0,1.0,8.0,4.0,2.0,5.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0
4.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.9,0.3,0.5814851675,7.0,1.0,,0.0,,1.0,1.0,1.0,1.0,1.0,63.0,3.0,0.316227766,0.5948296513,0.3619392214,2.6457513111,0.0,0.8,0.4,1.0,1.0,7.0,0.0,9.0,4.0,5.0,5.0,2.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0
5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.9,0.3,0.6062177826,6.0,0.0,,0.0,1.0,10.0,1.0,1.0,0.0,1.0,88.0,2.0,0.3872983346,0.8939072927,0.4086563348,3.1622776602,0.9,0.5,0.1,4.0,2.0,7.0,1.0,11.0,2.0,10.0,9.0,3.0,2.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0
2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.9,0.3,0.6194755847,11.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,2.0,1.0,56.0,2.0,0.3741657387,0.6895471025,0.3286335345,3.0,0.7,0.8,0.4,1.0,2.0,5.0,4.0,10.0,2.0,6.0,2.0,2.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0
1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.4,0.7,0.9836157786,10.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,85.0,3.0,0.4,0.836425393,,2.8284271247,0.0,0.7,0.4,2.0,3.0,5.0,4.0,10.0,4.0,8.0,5.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6,0.9,0.7834219808,3.0,1.0,,0.0,,10.0,1.0,1.0,0.0,1.0,82.0,2.0,0.4242640687,0.9052418516,0.396484552,3.0,0.3,0.6,0.6,4.0,2.0,9.0,2.0,12.0,2.0,9.0,2.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.7,0.3,1.4515078367,4.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,86.0,3.0,0.316227766,0.6796936597,0.3615245497,3.1622776602,0.5,0.4,0.1,2.0,1.0,8.0,6.0,8.0,1.0,5.0,7.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.9,0.4,0.7110731327,11.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,2.0,1.0,16.0,2.0,0.3741657387,0.971675302,0.3275667871,3.7416573868,0.2,0.3,0.6,3.0,1.0,8.0,4.0,10.0,2.0,10.0,5.0,1.0,2.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.1,0.2,,5.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,89.0,0.0,0.3741657387,0.7759824485,0.3241913015,3.4641016151,0.7,0.7,0.7,2.0,1.0,9.0,4.0,9.0,2.0,5.0,3.0,3.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0
0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,,8.0,1.0,,0.0,0.0,14.0,1.0,1.0,0.0,1.0,41.0,2.0,0.4,0.6657810923,0.3937003937,2.6457513111,0.3,0.5,0.6,5.0,1.0,7.0,0.0,9.0,2.0,12.0,5.0,1.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0
5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.4,0.5,0.3092329219,11.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,103.0,2.0,0.423792402,0.5776126415,0.4086563348,1.0,0.9,0.3,0.8,4.0,1.0,9.0,0.0,8.0,4.0,12.0,5.0,1.0,3.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.9,1.5,1.6809595474,11.0,1.0,1.0,0.0,1.0,11.0,1.0,0.0,2.0,1.0,75.0,3.0,0.316227766,0.8481506376,0.3181194744,3.7416573868,0.2,0.6,0.3,3.0,1.0,8.0,2.0,9.0,3.0,7.0,7.0,3.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.5,0.3,1.3788582233,5.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,2.0,1.0,98.0,2.0,0.316227766,0.5962520683,0.3033150178,2.8284271247,0.1,0.3,0.1,2.0,3.0,8.0,4.0,11.0,2.0,9.0,8.0,3.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0
5.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.8,1.3,1.4652218262,11.0,1.0,,0.0,,7.0,1.0,1.0,2.0,1.0,91.0,3.0,0.3687817783,0.6293115745,0.3905124838,2.4494897428,0.9,0.9,0.4,2.0,4.0,7.0,3.0,8.0,1.0,6.0,6.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.4,0.2,0.831790238,7.0,1.0,,0.0,,10.0,1.0,0.0,2.0,1.0,88.0,2.0,0.3872983346,1.0871621257,0.4086563348,3.6055512755,0.1,0.8,0.4,4.0,2.0,5.0,2.0,8.0,2.0,3.0,4.0,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.7,0.9,1.2973530745,6.0,1.0,,0.0,,10.0,1.0,1.0,0.0,1.0,27.0,3.0,0.3741657387,0.8828836113,0.3788139385,3.3166247904,0.8,0.9,0.1,3.0,3.0,8.0,4.0,7.0,3.0,9.0,6.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7,1.5325632124,11.0,0.0,,1.0,,9.0,1.0,1.0,0.0,1.0,103.0,2.0,0.4898979486,1.3484380312,,3.6055512755,0.2,0.8,0.5,1.0,2.0,9.0,3.0,9.0,1.0,7.0,4.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.4,0.0,0.6408002809,7.0,1.0,0.0,0.0,1.0,14.0,1.0,1.0,2.0,1.0,81.0,3.0,0.316227766,0.6424867751,0.3292415527,3.0,0.2,0.9,0.9,1.0,0.0,9.0,2.0,9.0,0.0,12.0,8.0,2.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.2,0.2,,6.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,85.0,3.0,0.4,0.8468341627,,3.0,0.8,0.8,0.4,2.0,1.0,5.0,4.0,9.0,3.0,7.0,4.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0
7.0,0.0,7.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.9,1.8,1.6941074346,11.0,0.0,0.0,0.0,1.0,15.0,1.0,1.0,2.0,1.0,4.0,2.0,0.4242640687,0.8232168307,0.3255764119,2.6457513111,0.6,0.1,0.4,2.0,2.0,8.0,3.0,10.0,4.0,9.0,3.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1
5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.2,0.503736042,5.0,1.0,,0.0,,4.0,0.0,0.0,0.0,1.0,11.0,3.0,0.4,0.9079993447,0.3708099244,3.6055512755,0.9,0.1,0.8,3.0,1.0,10.0,2.0,10.0,3.0,6.0,7.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.6,0.0,1.2449899598,11.0,0.0,,0.0,,1.0,1.0,0.0,2.0,1.0,103.0,3.0,0.4242640687,1.128930233,0.43829214,3.7416573868,0.7,0.2,0.4,1.0,1.0,6.0,3.0,10.0,2.0,6.0,3.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.4,0.0,0.6923691212,11.0,0.0,,1.0,,9.0,1.0,1.0,2.0,1.0,103.0,2.0,0.4898979486,1.3415252821,,3.6055512755,0.5,0.9,0.7,3.0,0.0,9.0,3.0,10.0,1.0,10.0,3.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.9,1.1,1.2971121771,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,63.0,1.0,0.3152776554,0.4756248609,0.3591656999,1.0,0.2,0.1,0.6,3.0,2.0,8.0,1.0,7.0,1.0,16.0,3.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.1,0.2,,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0,3.0,0.316227766,0.8295292651,0.310322413,3.6055512755,0.0,0.7,0.2,3.0,2.0,7.0,2.0,7.0,4.0,9.0,2.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0
5.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.7,0.7,1.0231690965,7.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,2.0,1.0,100.0,3.0,0.3741657387,0.8587060225,0.3214031736,3.6055512755,0.8,0.5,0.6,1.0,2.0,9.0,2.0,8.0,1.0,13.0,6.0,0.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.9,0.3,0.701338007,7.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,43.0,3.0,0.4472135955,0.7398626185,0.4062019202,3.0,0.1,0.7,0.7,0.0,0.0,8.0,2.0,9.0,2.0,10.0,8.0,0.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0
0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.1,0.1,,7.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,50.0,2.0,0.3741657387,0.8803056381,0.3307567082,3.6055512755,0.9,0.0,0.8,1.0,4.0,10.0,4.0,10.0,3.0,4.0,10.0,3.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.1,0.1,,7.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,2.0,1.0,103.0,2.0,0.3741657387,0.9377196712,0.331662479,3.7416573868,0.4,0.9,0.7,4.0,2.0,7.0,5.0,10.0,1.0,12.0,5.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0
2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.5,1.6418358627,10.0,0.0,,0.0,0.0,14.0,1.0,1.0,0.0,1.0,67.0,3.0,0.4472135955,0.9408981115,0.4272001873,3.3166247904,0.6,0.9,0.4,3.0,2.0,9.0,4.0,8.0,1.0,7.0,7.0,5.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0
6.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.4,0.0,0.5793315113,6.0,1.0,,0.0,0.0,10.0,1.0,1.0,0.0,1.0,88.0,2.0,0.3872983346,1.0174307295,0.4086563348,3.6055512755,0.8,0.7,0.6,0.0,2.0,9.0,3.0,9.0,1.0,10.0,4.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0
3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.2,0.3,,7.0,1.0,,0.0,,1.0,1.0,1.0,2.0,1.0,63.0,3.0,0.316227766,0.6949047143,0.3701351105,3.1622776602,0.1,0.9,0.2,1.0,2.0,8.0,3.0,9.0,3.0,5.0,6.0,1.0,4.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.7,0.2,0.4023369235,6.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,3.0,0.316227766,0.7972965685,0.374566416,3.6055512755,0.8,0.3,0.5,4.0,0.0,7.0,4.0,10.0,3.0,8.0,5.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0
5.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6,0.2,0.5190134873,7.0,1.0,,0.0,,14.0,1.0,1.0,0.0,1.0,67.0,3.0,0.4,0.7542852783,0.4074309757,2.6457513111,0.4,0.1,0.0,3.0,5.0,6.0,6.0,7.0,5.0,7.0,5.0,0.0,4.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0
0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.9,0.2,0.6133922073,7.0,1.0,,0.0,,7.0,1.0,1.0,2.0,1.0,91.0,3.0,0.3741657387,0.7092220159,0.3926830783,3.1622776602,0.3,0.9,0.1,3.0,3.0,8.0,5.0,12.0,1.0,7.0,6.0,2.0,8.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0
5.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,1.4,1.3968715045,11.0,1.0,,0.0,,14.0,1.0,1.0,2.0,1.0,41.0,2.0,0.4,0.6339075981,0.3937003937,2.2360679775,0.6,0.1,0.0,4.0,2.0,7.0,4.0,8.0,1.0,8.0,8.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.5,0.2,0.4145780988,7.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,102.0,1.0,0.3160696126,0.522252749,0.3307567082,1.7320508076,0.1,0.7,0.6,1.0,1.0,7.0,2.0,9.0,3.0,11.0,6.0,4.0,5.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0
5.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.8,1.5,1.5495967217,11.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,2.0,1.0,78.0,3.0,0.3872983346,0.990731844,0.333166625,3.7416573868,0.1,0.8,0.9,3.0,1.0,10.0,4.0,10.0,2.0,10.0,3.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0
4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.9,0.9,1.3435028843,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,103.0,2.0,0.4358898944,0.8226519303,0.4141255848,3.1622776602,0.0,0.5,0.4,4.0,1.0,9.0,6.0,9.0,2.0,5.0,7.0,1.0,5.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,0
5.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.7,0.4,1.0283481901,6.0,1.0,,2.0,1.0,11.0,1.0,1.0,4.0,1.0,13.0,0.0,0.3741657387,0.7756895093,0.4286023798,3.1622776602,0.9,0.9,0.0,4.0,3.0,7.0,6.0,9.0,2.0,4.0,2.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.1,0.2,,7.0,1.0,,0.0,,0.0,1.0,1.0,2.0,1.0,31.0,1.0,0.3160696126,0.4952042737,0.3619392214,2.0,0.5,0.5,0.4,3.0,0.0,7.0,3.0,9.0,1.0,8.0,8.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.5820223363,7.0,1.0,,0.0,,1.0,1.0,1.0,2.0,1.0,64.0,1.0,0.316227766,0.5325364225,0.3507135583,2.4494897428,0.2,0.0,0.9,1.0,1.0,9.0,5.0,9.0,3.0,7.0,10.0,2.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0
0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.9,0.6,1.2244896896,11.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,2.0,1.0,96.0,3.0,0.3605551275,0.8445743218,0.2983286778,3.7416573868,0.7,0.7,0.5,1.0,1.0,10.0,2.0,11.0,3.0,8.0,7.0,2.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.8,4.0,1.0,,0.0,0.0,15.0,1.0,1.0,0.0,1.0,62.0,2.0,0.3872983346,0.91150815,,3.6055512755,0.7,0.2,0.3,3.0,3.0,6.0,6.0,10.0,2.0,7.0,5.0,0.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.9,0.2,0.3553167601,7.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,2.0,1.0,10.0,2.0,0.316227766,0.7564870966,0.3033150178,3.6055512755,0.9,0.3,0.1,4.0,1.0,8.0,4.0,12.0,1.0,6.0,7.0,0.0,2.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0
5.0,0.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.9,0.8,1.1429129451,7.0,1.0,,0.0,,0.0,1.0,1.0,3.0,1.0,38.0,1.0,0.3160696126,0.5806095401,0.3744329045,2.0,0.5,0.7,0.8,3.0,1.0,8.0,4.0,8.0,3.0,10.0,2.0,1.0,4.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0
