RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
3506.0,1854.0,21.0,68.0,51.0,119.0,421.0,13.0,128.0,0
5566.0,1295.0,21.0,58.0,52.0,4.0,1901.0,64.0,4.0,1
6949.0,1490.0,92.0,126.0,411.0,235.0,2258.0,1.0,245.0,0
3462.0,2020.0,21.0,64.0,138.0,30.0,1281.0,16.0,31.0,1
2801.0,2452.0,21.0,68.0,137.0,40.0,1147.0,66.0,44.0,1
6416.0,2060.0,21.0,66.0,322.0,4.0,7.0,64.0,4.0,1
4623.0,4181.0,54.0,65.0,408.0,83.0,1587.0,21.0,91.0,1
3172.0,1875.0,21.0,64.0,107.0,32.0,1337.0,9.0,36.0,1
1023.0,640.0,21.0,58.0,187.0,86.0,2313.0,9.0,94.0,1
1558.0,2172.0,21.0,68.0,141.0,22.0,7.0,64.0,23.0,1
1409.0,2253.0,21.0,58.0,136.0,91.0,1891.0,17.0,99.0,1
6568.0,870.0,21.0,68.0,181.0,22.0,7.0,64.0,23.0,0
2535.0,2020.0,21.0,64.0,138.0,30.0,1281.0,16.0,31.0,1
899.0,1050.0,23.0,24.0,18.0,36.0,202.0,3.0,40.0,0
3032.0,1657.0,61.0,79.0,78.0,337.0,1330.0,65.0,71.0,1
194.0,31.0,21.0,68.0,3.0,22.0,7.0,64.0,23.0,1
165.0,817.0,21.0,71.0,53.0,72.0,2020.0,0.0,79.0,1
4490.0,1453.0,21.0,58.0,291.0,16.0,2143.0,63.0,16.0,1
4589.0,2243.0,86.0,114.0,136.0,66.0,1992.0,17.0,73.0,1
2448.0,1773.0,78.0,103.0,94.0,41.0,2164.0,24.0,45.0,1
2124.0,357.0,21.0,68.0,93.0,4.0,82.0,64.0,4.0,1
2375.0,635.0,21.0,36.0,114.0,4.0,7.0,64.0,4.0,1
722.0,2062.0,21.0,64.0,232.0,47.0,7.0,64.0,51.0,1
3674.0,2556.0,21.0,36.0,212.0,11.0,550.0,5.0,11.0,1
1713.0,3322.0,22.0,23.0,19.0,1.0,8.0,5.0,1.0,1
6172.0,1453.0,21.0,64.0,138.0,16.0,1681.0,63.0,16.0,1
1329.0,1888.0,70.0,100.0,26.0,9.0,1130.0,63.0,9.0,1
377.0,822.0,21.0,36.0,267.0,16.0,462.0,63.0,16.0,1
3310.0,2954.0,10.0,8.0,19.0,36.0,943.0,3.0,40.0,1
318.0,247.0,50.0,57.0,230.0,46.0,602.0,66.0,50.0,1
2371.0,484.0,21.0,64.0,188.0,37.0,744.0,21.0,41.0,1
759.0,1993.0,51.0,60.0,86.0,61.0,2172.0,65.0,67.0,0
6376.0,1564.0,21.0,68.0,44.0,125.0,188.0,21.0,134.0,1
2910.0,3405.0,15.0,13.0,17.0,1.0,8.0,5.0,1.0,1
2965.0,2661.0,21.0,66.0,276.0,147.0,2273.0,42.0,157.0,1
256.0,2888.0,21.0,72.0,273.0,4.0,39.0,64.0,4.0,1
327.0,3387.0,11.0,32.0,104.0,70.0,116.0,4.0,77.0,0
674.0,2678.0,61.0,79.0,20.0,337.0,2146.0,65.0,71.0,1
6231.0,633.0,21.0,58.0,219.0,22.0,7.0,64.0,23.0,1
6319.0,261.0,21.0,72.0,447.0,123.0,85.0,28.0,132.0,1
2952.0,3315.0,33.0,38.0,13.0,0.0,456.0,3.0,0.0,0
674.0,1181.0,61.0,79.0,86.0,217.0,467.0,65.0,227.0,1
4883.0,3236.0,108.0,156.0,26.0,9.0,19.0,63.0,9.0,1
6160.0,1083.0,21.0,36.0,189.0,47.0,1740.0,64.0,51.0,1
1859.0,695.0,21.0,64.0,39.0,340.0,1674.0,9.0,24.0,1
4936.0,1083.0,21.0,36.0,189.0,47.0,1740.0,64.0,51.0,1
5075.0,2021.0,21.0,36.0,106.0,22.0,45.0,64.0,23.0,1
5358.0,1148.0,3.0,34.0,333.0,4.0,7.0,64.0,4.0,1
1465.0,3971.0,37.0,43.0,18.0,36.0,202.0,3.0,40.0,0
651.0,1078.0,21.0,58.0,219.0,265.0,727.0,7.0,274.0,1
763.0,272.0,21.0,64.0,139.0,235.0,2258.0,1.0,245.0,1
1949.0,574.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1
6695.0,2584.0,8.0,6.0,15.0,36.0,2064.0,3.0,40.0,0
4053.0,3003.0,21.0,66.0,120.0,47.0,7.0,64.0,51.0,1
5008.0,181.0,98.0,139.0,372.0,37.0,1608.0,21.0,41.0,1
3506.0,74.0,21.0,64.0,316.0,47.0,1901.0,64.0,51.0,1
5566.0,1524.0,34.0,39.0,14.0,0.0,3.0,3.0,0.0,1
2121.0,1633.0,11.0,9.0,19.0,1.0,8.0,5.0,1.0,1
825.0,267.0,21.0,21.0,142.0,163.0,85.0,39.0,172.0,1
2111.0,772.0,21.0,68.0,190.0,107.0,739.0,14.0,116.0,1
1882.0,921.0,104.0,144.0,20.0,337.0,2146.0,65.0,71.0,1
1329.0,653.0,21.0,64.0,70.0,19.0,39.0,64.0,20.0,1
2514.0,2070.0,15.0,16.0,19.0,36.0,906.0,3.0,40.0,1
5065.0,198.0,78.0,103.0,26.0,2.0,2181.0,5.0,2.0,1
3938.0,3047.0,33.0,38.0,13.0,1.0,8.0,5.0,1.0,1
1159.0,1762.0,21.0,66.0,220.0,150.0,917.0,22.0,160.0,1
936.0,1749.0,77.0,102.0,142.0,88.0,1402.0,7.0,96.0,1
2480.0,2519.0,54.0,75.0,298.0,17.0,540.0,64.0,18.0,1
3326.0,2615.0,21.0,66.0,442.0,83.0,2157.0,21.0,91.0,1
1329.0,1876.0,21.0,64.0,377.0,52.0,1119.0,14.0,56.0,1
75.0,525.0,21.0,68.0,198.0,27.0,2238.0,14.0,28.0,1
5393.0,2101.0,21.0,58.0,329.0,340.0,2346.0,9.0,24.0,1
2570.0,3143.0,17.0,15.0,13.0,36.0,1444.0,3.0,40.0,1
3739.0,2290.0,21.0,58.0,136.0,94.0,957.0,17.0,102.0,1
326.0,2479.0,30.0,31.0,19.0,0.0,4.0,3.0,0.0,0
5035.0,1856.0,21.0,74.0,203.0,37.0,1609.0,21.0,41.0,1
3616.0,2714.0,21.0,21.0,278.0,99.0,597.0,64.0,107.0,1
3632.0,664.0,21.0,64.0,138.0,4.0,7.0,64.0,4.0,1
385.0,1140.0,21.0,58.0,351.0,11.0,21.0,5.0,11.0,1
2390.0,1.0,21.0,72.0,210.0,22.0,7.0,64.0,23.0,1
4936.0,1499.0,21.0,71.0,72.0,340.0,2281.0,9.0,24.0,1
1825.0,1176.0,21.0,68.0,232.0,4.0,7.0,64.0,4.0,1
57.0,160.0,21.0,58.0,301.0,11.0,167.0,5.0,11.0,1
6656.0,200.0,21.0,64.0,138.0,22.0,7.0,64.0,23.0,1
881.0,2389.0,21.0,68.0,198.0,107.0,1840.0,14.0,116.0,1
6773.0,2078.0,21.0,58.0,337.0,123.0,808.0,28.0,132.0,1
7087.0,4051.0,21.0,64.0,101.0,4.0,7.0,64.0,4.0,1
3333.0,4139.0,48.0,55.0,136.0,94.0,830.0,17.0,102.0,1
4184.0,3925.0,62.0,81.0,20.0,6.0,66.0,65.0,5.0,1
1861.0,2023.0,3.0,34.0,33.0,4.0,7.0,64.0,4.0,1
26.0,266.0,21.0,72.0,447.0,127.0,599.0,15.0,136.0,1
5566.0,2362.0,21.0,71.0,297.0,32.0,2281.0,9.0,36.0,1
2378.0,1008.0,21.0,68.0,111.0,22.0,7.0,64.0,23.0,1
2392.0,1807.0,21.0,66.0,322.0,34.0,2248.0,66.0,38.0,1
7494.0,4185.0,54.0,65.0,314.0,22.0,2194.0,64.0,23.0,1
4936.0,2304.0,21.0,36.0,161.0,120.0,499.0,64.0,129.0,1
182.0,385.0,21.0,64.0,202.0,184.0,1218.0,11.0,194.0,1
3389.0,2383.0,21.0,68.0,111.0,47.0,77.0,64.0,51.0,1
424.0,1646.0,61.0,79.0,86.0,61.0,2172.0,65.0,67.0,1
3460.0,2691.0,54.0,75.0,140.0,22.0,1114.0,64.0,23.0,1
58.0,133.0,9.0,7.0,59.0,147.0,2273.0,42.0,157.0,1
600.0,2718.0,21.0,21.0,16.0,229.0,287.0,64.0,239.0,1
5089.0,261.0,21.0,72.0,222.0,59.0,85.0,28.0,65.0,1
6233.0,3625.0,21.0,66.0,98.0,22.0,7.0,64.0,23.0,1
2390.0,510.0,21.0,66.0,204.0,47.0,226.0,64.0,51.0,1
5304.0,2735.0,21.0,66.0,354.0,38.0,2280.0,22.0,42.0,1
651.0,954.0,21.0,72.0,273.0,28.0,599.0,15.0,29.0,1
5260.0,1152.0,21.0,68.0,180.0,4.0,7.0,64.0,4.0,1
2075.0,220.0,21.0,21.0,117.0,123.0,472.0,28.0,132.0,1
4499.0,4114.0,21.0,66.0,193.0,55.0,1076.0,13.0,59.0,1
7492.0,3523.0,86.0,114.0,82.0,124.0,1598.0,14.0,133.0,1
6713.0,1218.0,21.0,36.0,218.0,22.0,7.0,64.0,23.0,1
6398.0,1911.0,21.0,64.0,87.0,274.0,1473.0,9.0,282.0,1
2992.0,1643.0,51.0,60.0,86.0,6.0,118.0,65.0,5.0,1
5668.0,318.0,21.0,71.0,53.0,22.0,7.0,64.0,23.0,1
1329.0,916.0,21.0,64.0,149.0,83.0,2157.0,21.0,91.0,1
5132.0,3855.0,95.0,131.0,87.0,4.0,7.0,64.0,4.0,1
4935.0,520.0,18.0,17.0,20.0,6.0,390.0,65.0,5.0,1
182.0,1753.0,21.0,74.0,203.0,22.0,7.0,64.0,23.0,1
2918.0,1426.0,19.0,18.0,19.0,1.0,3.0,5.0,1.0,1
5567.0,656.0,63.0,83.0,12.0,27.0,1074.0,14.0,28.0,1
2918.0,3587.0,24.0,25.0,18.0,131.0,1808.0,40.0,140.0,1
4187.0,518.0,21.0,68.0,89.0,57.0,2299.0,14.0,62.0,1
6164.0,602.0,21.0,64.0,123.0,22.0,7.0,64.0,23.0,1
6132.0,2103.0,21.0,36.0,173.0,147.0,2273.0,42.0,157.0,1
1987.0,566.0,21.0,64.0,184.0,53.0,1774.0,14.0,57.0,1
1383.0,880.0,21.0,64.0,70.0,22.0,1901.0,64.0,23.0,1
5770.0,264.0,21.0,58.0,225.0,153.0,177.0,9.0,61.0,1
5536.0,1716.0,21.0,36.0,201.0,102.0,1686.0,14.0,110.0,0
2481.0,1284.0,21.0,66.0,41.0,47.0,226.0,64.0,51.0,1
3946.0,651.0,21.0,71.0,269.0,4.0,1901.0,64.0,4.0,1
293.0,1730.0,21.0,72.0,294.0,40.0,2143.0,66.0,44.0,1
1072.0,657.0,21.0,72.0,210.0,46.0,1828.0,66.0,50.0,1
4466.0,409.0,21.0,71.0,208.0,47.0,1033.0,64.0,51.0,1
4802.0,3679.0,3.0,34.0,251.0,8.0,213.0,5.0,8.0,1
140.0,2427.0,21.0,66.0,50.0,4.0,1901.0,64.0,4.0,1
430.0,62.0,21.0,64.0,138.0,235.0,2258.0,1.0,245.0,1
812.0,442.0,61.0,79.0,26.0,35.0,63.0,63.0,39.0,1
100.0,2112.0,21.0,66.0,197.0,119.0,792.0,13.0,128.0,1
858.0,2320.0,38.0,44.0,110.0,315.0,768.0,5.0,6.0,1
2391.0,2358.0,21.0,66.0,277.0,37.0,1936.0,21.0,41.0,1
2099.0,3608.0,3.0,34.0,33.0,4.0,7.0,64.0,4.0,1
5340.0,1566.0,21.0,36.0,179.0,22.0,7.0,64.0,23.0,1
2369.0,2183.0,21.0,71.0,208.0,120.0,499.0,64.0,129.0,1
2480.0,509.0,21.0,71.0,72.0,22.0,7.0,64.0,23.0,0
2661.0,1139.0,21.0,64.0,138.0,47.0,77.0,64.0,51.0,1
1203.0,2346.0,3.0,34.0,36.0,335.0,642.0,61.0,17.0,1
3513.0,989.0,21.0,68.0,59.0,184.0,1957.0,11.0,194.0,1
4141.0,2802.0,15.0,16.0,19.0,36.0,906.0,3.0,40.0,1
2793.0,2870.0,21.0,36.0,50.0,123.0,85.0,28.0,132.0,0
4270.0,3498.0,16.0,14.0,13.0,0.0,2.0,3.0,0.0,1
4651.0,3993.0,21.0,36.0,201.0,163.0,281.0,39.0,172.0,1
4073.0,449.0,21.0,58.0,324.0,65.0,162.0,30.0,72.0,1
5477.0,3935.0,21.0,64.0,316.0,40.0,2143.0,66.0,44.0,1
4766.0,503.0,21.0,58.0,171.0,4.0,1901.0,64.0,4.0,1
5540.0,2077.0,21.0,66.0,445.0,46.0,2143.0,66.0,50.0,1
2800.0,15.0,93.0,128.0,411.0,4.0,1236.0,64.0,4.0,1
1411.0,625.0,21.0,72.0,175.0,22.0,54.0,64.0,23.0,1
5790.0,1121.0,48.0,55.0,304.0,4.0,7.0,64.0,4.0,1
6103.0,2742.0,53.0,63.0,167.0,103.0,945.0,14.0,111.0,1
2111.0,3116.0,21.0,36.0,207.0,146.0,497.0,14.0,156.0,1
4719.0,1927.0,21.0,64.0,70.0,22.0,1901.0,64.0,23.0,1
132.0,258.0,21.0,64.0,61.0,68.0,710.0,31.0,75.0,1
1409.0,261.0,21.0,72.0,222.0,123.0,85.0,28.0,132.0,1
2545.0,4242.0,9.0,7.0,69.0,129.0,195.0,13.0,138.0,1
3061.0,527.0,21.0,68.0,274.0,40.0,160.0,66.0,44.0,1
630.0,63.0,21.0,64.0,232.0,22.0,7.0,64.0,23.0,1
100.0,2999.0,9.0,7.0,447.0,123.0,85.0,28.0,132.0,1
2047.0,762.0,21.0,64.0,295.0,52.0,2018.0,14.0,56.0,1
3362.0,3782.0,77.0,99.0,327.0,108.0,281.0,39.0,117.0,1
1201.0,1118.0,21.0,71.0,99.0,28.0,599.0,15.0,29.0,1
2806.0,2102.0,21.0,64.0,336.0,46.0,2143.0,66.0,50.0,1
5566.0,1093.0,21.0,64.0,333.0,47.0,7.0,64.0,51.0,1
126.0,2733.0,72.0,93.0,115.0,56.0,2338.0,13.0,60.0,1
15.0,3183.0,21.0,21.0,278.0,47.0,1306.0,64.0,51.0,1
4082.0,2344.0,3.0,34.0,24.0,133.0,1532.0,61.0,142.0,1
4073.0,1710.0,21.0,58.0,205.0,113.0,162.0,30.0,122.0,1
439.0,1269.0,82.0,109.0,148.0,4.0,7.0,64.0,4.0,1
5380.0,3559.0,29.0,30.0,13.0,0.0,2.0,3.0,0.0,1
2099.0,2625.0,21.0,64.0,316.0,47.0,77.0,64.0,51.0,1
6272.0,2842.0,21.0,64.0,244.0,22.0,7.0,64.0,23.0,1
1130.0,533.0,21.0,68.0,158.0,192.0,354.0,14.0,202.0,1
3280.0,3806.0,42.0,49.0,13.0,1.0,9.0,5.0,1.0,1
2493.0,1923.0,21.0,36.0,95.0,17.0,72.0,64.0,18.0,1
1987.0,4132.0,21.0,68.0,38.0,27.0,2238.0,14.0,28.0,1
115.0,102.0,21.0,21.0,45.0,4.0,7.0,64.0,4.0,1
5310.0,2284.0,21.0,71.0,116.0,48.0,231.0,14.0,52.0,1
1329.0,751.0,21.0,68.0,108.0,340.0,2211.0,9.0,24.0,1
3507.0,1869.0,21.0,64.0,184.0,103.0,2334.0,14.0,111.0,1
5736.0,1156.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1
2366.0,250.0,0.0,154.0,48.0,68.0,2240.0,31.0,75.0,1
5691.0,1073.0,77.0,102.0,74.0,22.0,7.0,64.0,23.0,1
2862.0,572.0,7.0,5.0,13.0,36.0,2199.0,3.0,40.0,1
4385.0,1251.0,21.0,68.0,196.0,163.0,308.0,39.0,172.0,1
6148.0,2575.0,3.0,34.0,155.0,174.0,281.0,39.0,183.0,1
90.0,1235.0,114.0,162.0,65.0,4.0,7.0,64.0,4.0,1
2061.0,2900.0,21.0,66.0,50.0,22.0,7.0,64.0,23.0,1
5641.0,2691.0,54.0,75.0,140.0,22.0,7.0,64.0,23.0,1
6822.0,5.0,21.0,72.0,175.0,22.0,7.0,64.0,23.0,1
2334.0,32.0,21.0,71.0,99.0,4.0,7.0,64.0,4.0,1
5380.0,218.0,16.0,14.0,13.0,0.0,2.0,3.0,0.0,1
396.0,4132.0,21.0,68.0,38.0,27.0,2238.0,14.0,28.0,1
7499.0,940.0,15.0,16.0,157.0,70.0,325.0,4.0,77.0,1
6890.0,3979.0,10.0,8.0,14.0,0.0,3.0,3.0,0.0,1
76.0,3491.0,21.0,71.0,269.0,183.0,2269.0,14.0,193.0,1
5343.0,102.0,21.0,21.0,45.0,4.0,1901.0,64.0,4.0,1
2743.0,2052.0,21.0,21.0,45.0,4.0,1901.0,64.0,4.0,1
4936.0,2517.0,54.0,75.0,72.0,47.0,228.0,64.0,51.0,1
841.0,2340.0,11.0,32.0,19.0,1.0,8.0,5.0,1.0,1
5802.0,4143.0,100.0,138.0,20.0,337.0,2146.0,65.0,71.0,1
5601.0,3879.0,9.0,35.0,78.0,337.0,2146.0,65.0,71.0,1
211.0,2010.0,21.0,74.0,91.0,4.0,7.0,64.0,4.0,1
6536.0,3068.0,21.0,72.0,210.0,22.0,7.0,64.0,23.0,0
5325.0,560.0,29.0,30.0,13.0,0.0,2.0,3.0,0.0,1
1107.0,775.0,21.0,64.0,62.0,103.0,2326.0,14.0,111.0,1
6167.0,1713.0,21.0,36.0,207.0,105.0,497.0,14.0,113.0,1
3331.0,2670.0,54.0,75.0,63.0,46.0,1229.0,66.0,50.0,1
674.0,1643.0,51.0,60.0,86.0,331.0,1594.0,65.0,64.0,0
1887.0,201.0,9.0,7.0,101.0,4.0,7.0,64.0,4.0,1
2520.0,2188.0,21.0,64.0,168.0,104.0,1954.0,8.0,112.0,1
7411.0,1618.0,21.0,68.0,367.0,83.0,487.0,21.0,91.0,1
319.0,1158.0,21.0,64.0,139.0,4.0,7.0,64.0,4.0,1
4836.0,1579.0,21.0,64.0,59.0,22.0,7.0,64.0,23.0,1
4095.0,473.0,99.0,137.0,48.0,68.0,2240.0,31.0,75.0,1
1645.0,2232.0,21.0,72.0,353.0,260.0,428.0,64.0,269.0,1
326.0,2135.0,50.0,57.0,19.0,0.0,2.0,3.0,0.0,1
4952.0,173.0,21.0,107.0,236.0,61.0,79.0,65.0,67.0,1
2208.0,3591.0,3.0,34.0,106.0,88.0,1402.0,7.0,96.0,1
722.0,743.0,21.0,64.0,62.0,340.0,1731.0,9.0,24.0,0
4936.0,1088.0,21.0,71.0,269.0,46.0,2143.0,66.0,50.0,1
646.0,764.0,21.0,64.0,51.0,56.0,2338.0,13.0,60.0,1
4096.0,1056.0,21.0,64.0,46.0,4.0,7.0,64.0,4.0,1
7492.0,2710.0,21.0,21.0,102.0,340.0,2281.0,9.0,24.0,1
4095.0,1081.0,21.0,71.0,320.0,22.0,7.0,64.0,23.0,1
3190.0,827.0,21.0,68.0,158.0,75.0,739.0,14.0,82.0,1
629.0,449.0,21.0,58.0,205.0,157.0,268.0,30.0,166.0,1
5467.0,2350.0,21.0,68.0,299.0,4.0,7.0,64.0,4.0,1
1551.0,4055.0,54.0,75.0,314.0,22.0,7.0,64.0,23.0,1
5566.0,730.0,53.0,63.0,107.0,20.0,1620.0,8.0,21.0,0
426.0,66.0,70.0,100.0,20.0,337.0,1164.0,65.0,71.0,1
3258.0,538.0,21.0,74.0,131.0,22.0,7.0,64.0,23.0,1
1987.0,2727.0,21.0,71.0,228.0,340.0,2211.0,9.0,24.0,1
5222.0,2387.0,21.0,66.0,41.0,22.0,7.0,64.0,23.0,1
3347.0,1555.0,21.0,74.0,60.0,22.0,1772.0,64.0,23.0,1
4599.0,10.0,92.0,126.0,411.0,22.0,1236.0,64.0,23.0,1
611.0,1911.0,21.0,64.0,87.0,274.0,1473.0,9.0,282.0,1
327.0,1410.0,1.0,19.0,15.0,36.0,1240.0,3.0,40.0,1
1848.0,3174.0,108.0,156.0,26.0,9.0,19.0,63.0,9.0,1
5582.0,3606.0,21.0,58.0,52.0,40.0,424.0,66.0,44.0,1
76.0,354.0,21.0,68.0,126.0,103.0,2264.0,14.0,111.0,1
2195.0,474.0,21.0,72.0,210.0,140.0,1430.0,1.0,150.0,1
1247.0,2911.0,82.0,109.0,148.0,47.0,77.0,64.0,51.0,1
3528.0,2704.0,21.0,66.0,98.0,17.0,407.0,64.0,18.0,1
4646.0,602.0,21.0,64.0,123.0,22.0,7.0,64.0,23.0,0
4241.0,566.0,21.0,64.0,184.0,103.0,2264.0,14.0,111.0,1
2920.0,3915.0,33.0,38.0,13.0,1.0,8.0,5.0,1.0,1
2058.0,3299.0,21.0,58.0,165.0,147.0,2273.0,42.0,157.0,1
1936.0,2481.0,11.0,9.0,14.0,0.0,3.0,3.0,0.0,1
5039.0,1007.0,107.0,153.0,117.0,47.0,1812.0,64.0,51.0,1
100.0,2382.0,75.0,97.0,128.0,340.0,2211.0,9.0,24.0,1
707.0,636.0,21.0,64.0,138.0,22.0,7.0,64.0,23.0,1
670.0,1954.0,21.0,71.0,387.0,93.0,941.0,4.0,101.0,1
4764.0,215.0,21.0,21.0,142.0,196.0,2280.0,22.0,206.0,1
1210.0,160.0,21.0,58.0,301.0,11.0,184.0,5.0,11.0,1
439.0,2911.0,82.0,109.0,148.0,4.0,7.0,64.0,4.0,1
828.0,1681.0,51.0,60.0,20.0,337.0,2146.0,65.0,71.0,1
1330.0,264.0,21.0,58.0,225.0,153.0,177.0,9.0,61.0,1
2485.0,517.0,21.0,64.0,249.0,22.0,54.0,64.0,23.0,1
5783.0,1866.0,21.0,64.0,8.0,279.0,1551.0,39.0,288.0,1
3149.0,3159.0,4.0,3.0,13.0,0.0,1389.0,3.0,0.0,1
11.0,3801.0,13.0,11.0,19.0,0.0,3.0,3.0,0.0,1
1330.0,284.0,21.0,64.0,296.0,42.0,2250.0,8.0,46.0,1
167.0,4154.0,9.0,35.0,162.0,246.0,1490.0,35.0,256.0,1
1618.0,115.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1
3774.0,2617.0,21.0,66.0,41.0,31.0,624.0,19.0,35.0,1
6291.0,90.0,21.0,64.0,202.0,83.0,360.0,21.0,91.0,1
182.0,838.0,21.0,36.0,227.0,105.0,150.0,14.0,113.0,1
194.0,28.0,21.0,72.0,255.0,4.0,1442.0,64.0,4.0,1
3115.0,3073.0,81.0,108.0,86.0,61.0,819.0,65.0,67.0,1
496.0,1943.0,21.0,58.0,171.0,4.0,7.0,64.0,4.0,1
7492.0,857.0,21.0,36.0,207.0,146.0,928.0,14.0,156.0,1
311.0,3862.0,21.0,64.0,307.0,143.0,1107.0,32.0,153.0,1
5567.0,2867.0,21.0,64.0,39.0,83.0,1843.0,21.0,91.0,1
526.0,942.0,21.0,74.0,6.0,22.0,7.0,64.0,23.0,1
2142.0,3435.0,15.0,16.0,19.0,36.0,382.0,3.0,40.0,1
424.0,2595.0,62.0,81.0,20.0,337.0,817.0,65.0,71.0,1
2671.0,3252.0,51.0,60.0,20.0,337.0,2146.0,65.0,71.0,1
652.0,1903.0,21.0,74.0,91.0,4.0,7.0,64.0,4.0,1
2420.0,673.0,21.0,58.0,225.0,4.0,1901.0,64.0,4.0,1
1410.0,3207.0,109.0,157.0,71.0,9.0,74.0,63.0,9.0,1
5308.0,1538.0,19.0,18.0,18.0,0.0,4.0,3.0,0.0,1
1023.0,1164.0,21.0,58.0,52.0,22.0,1901.0,64.0,23.0,1
1456.0,1557.0,21.0,58.0,187.0,41.0,239.0,24.0,45.0,1
915.0,2613.0,6.0,51.0,20.0,51.0,2304.0,4.0,55.0,0
1282.0,3503.0,60.0,51.0,146.0,6.0,113.0,65.0,5.0,0
5494.0,67.0,21.0,58.0,219.0,22.0,1901.0,64.0,23.0,1
2418.0,1867.0,21.0,68.0,308.0,60.0,2250.0,8.0,66.0,1
131.0,2734.0,21.0,66.0,48.0,127.0,959.0,15.0,136.0,1
1730.0,437.0,21.0,68.0,263.0,22.0,7.0,64.0,23.0,1
182.0,3024.0,21.0,72.0,175.0,22.0,7.0,64.0,23.0,1
3437.0,2083.0,21.0,66.0,318.0,147.0,1548.0,42.0,157.0,1
194.0,1093.0,21.0,68.0,333.0,282.0,914.0,11.0,291.0,1
878.0,236.0,21.0,64.0,29.0,37.0,602.0,21.0,41.0,1
2688.0,1526.0,43.0,50.0,86.0,6.0,970.0,65.0,5.0,1
1654.0,986.0,21.0,68.0,59.0,47.0,7.0,64.0,51.0,1
1419.0,98.0,21.0,36.0,48.0,28.0,1132.0,15.0,29.0,1
1901.0,0.0,21.0,21.0,279.0,4.0,1901.0,64.0,4.0,1
5601.0,3217.0,100.0,138.0,81.0,331.0,955.0,65.0,64.0,1
740.0,2468.0,15.0,13.0,157.0,315.0,1486.0,5.0,6.0,0
1217.0,2063.0,15.0,16.0,18.0,36.0,2153.0,3.0,40.0,1
2899.0,2434.0,41.0,47.0,18.0,36.0,2153.0,3.0,40.0,0
4364.0,731.0,79.0,104.0,263.0,103.0,466.0,14.0,111.0,1
4682.0,2735.0,21.0,66.0,354.0,196.0,324.0,22.0,206.0,1
722.0,3957.0,21.0,22.0,254.0,141.0,216.0,41.0,151.0,1
6255.0,515.0,21.0,71.0,258.0,4.0,7.0,64.0,4.0,1
7061.0,2016.0,21.0,68.0,158.0,340.0,2211.0,9.0,24.0,1
5155.0,2575.0,3.0,34.0,155.0,163.0,281.0,39.0,172.0,1
6037.0,1979.0,21.0,22.0,79.0,39.0,655.0,4.0,43.0,1
6505.0,2347.0,3.0,34.0,24.0,74.0,265.0,29.0,81.0,1
4513.0,166.0,21.0,66.0,378.0,26.0,2233.0,13.0,27.0,1
878.0,2408.0,21.0,64.0,138.0,54.0,80.0,22.0,58.0,1
2845.0,1447.0,50.0,57.0,13.0,80.0,233.0,3.0,87.0,1
1203.0,1155.0,21.0,36.0,113.0,22.0,7.0,64.0,23.0,1
3829.0,423.0,21.0,68.0,70.0,22.0,1901.0,64.0,23.0,1
1023.0,194.0,21.0,68.0,70.0,22.0,7.0,64.0,23.0,1
6925.0,1152.0,21.0,68.0,180.0,4.0,7.0,64.0,4.0,1
1282.0,1526.0,43.0,50.0,86.0,337.0,1594.0,65.0,71.0,1
7272.0,1150.0,21.0,58.0,219.0,22.0,52.0,64.0,23.0,1
881.0,1494.0,21.0,21.0,102.0,48.0,1716.0,14.0,52.0,1
3116.0,3549.0,93.0,128.0,97.0,43.0,1998.0,25.0,47.0,1
3339.0,3852.0,21.0,58.0,262.0,114.0,1762.0,61.0,123.0,1
5566.0,1911.0,21.0,64.0,87.0,274.0,1473.0,9.0,282.0,1
1254.0,1010.0,21.0,36.0,106.0,4.0,7.0,64.0,4.0,1
4440.0,3043.0,21.0,36.0,214.0,106.0,1953.0,61.0,115.0,1
351.0,354.0,21.0,68.0,126.0,60.0,2250.0,8.0,66.0,1
5566.0,2300.0,21.0,21.0,56.0,164.0,2093.0,13.0,173.0,1
1713.0,2552.0,22.0,23.0,14.0,0.0,3.0,3.0,0.0,1
194.0,1158.0,21.0,64.0,138.0,4.0,7.0,64.0,4.0,1
611.0,762.0,21.0,68.0,118.0,52.0,2018.0,14.0,56.0,1
4758.0,1106.0,1.0,19.0,289.0,234.0,2114.0,34.0,244.0,1
194.0,4194.0,107.0,153.0,70.0,22.0,7.0,64.0,23.0,1
5944.0,1215.0,21.0,36.0,27.0,11.0,21.0,5.0,11.0,1
385.0,3362.0,86.0,114.0,346.0,68.0,611.0,31.0,75.0,0
194.0,1727.0,21.0,74.0,203.0,23.0,473.0,11.0,25.0,1
858.0,3524.0,15.0,16.0,19.0,1.0,8.0,5.0,1.0,1
3354.0,3791.0,25.0,26.0,13.0,3.0,93.0,3.0,3.0,1
6063.0,987.0,21.0,68.0,59.0,47.0,7.0,64.0,51.0,1
4251.0,1072.0,21.0,64.0,101.0,47.0,2178.0,64.0,51.0,1
