date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
1/6/2015,Quarter1,finishing ,Tuesday,11,0.8,0.0241966705381339,0.044646333549643,0.1041666666666666,0.0,0.0,0,0,0.1494252873563218,0.7386463726046734
1/10/2015,Quarter2,sweing,Saturday,5,0.5,0.3463027487417731,0.0414882111183214,0.2962962962962963,0.0,0.0,0,0,0.6206896551724138,0.1740123654313853
2/3/2015,Quarter1,finishing ,Tuesday,6,0.7,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.2951412421302154
1/4/2015,Quarter1,sweing,Sunday,12,0.8,0.1686024003097173,0.0523036988968202,0.2690972222222222,0.0138888888888888,0.0,0,0,0.3333333333333333,0.638665016794296
1/21/2015,Quarter3,finishing ,Wednesday,4,0.75,0.02710027100271,0.044646333549643,0.2314814814814814,0.0,0.0,0,0,0.2068965517241379,0.8399608278949448
2/12/2015,Quarter2,sweing,Thursday,9,0.8,0.5075493612078977,0.0003028336577979,0.2685185185185185,0.0,0.0,0,0,0.6436781609195402,0.2979249354368644
2/7/2015,Quarter1,sweing,Saturday,5,0.7,0.5265195509097947,0.0294181267575167,0.2893518518518518,0.0,0.0,0,0,0.6551724137931034,0.3517998544732834
1/25/2015,Quarter4,sweing,Sunday,1,0.7,0.3879210220673635,0.072463768115942,0.40625,0.0208333333333333,0.0,0,0,0.6494252873563219,0.6396567594811485
1/8/2015,Quarter2,finishing ,Thursday,5,0.7,0.0241966705381339,0.044646333549643,0.1481481481481481,0.0,0.0,0,0,0.0689655172413793,0.6627128321690117
3/11/2015,Quarter2,sweing,Wednesday,5,0.7,0.4630274874177312,0.0426130218472853,0.2685185185185185,0.0083333333333333,0.0,0,1,0.6436781609195402,0.5264853511143746
1/4/2015,Quarter1,sweing,Sunday,11,0.75,0.3176538908246225,0.0218905472636815,0.25,0.0125,0.0,0,0,0.5977011494252874,0.5826371068335296
1/5/2015,Quarter1,sweing,Monday,10,0.75,0.4874177313201702,0.0465498593986588,0.2708333333333333,0.0125,0.0,0,0,0.6494252873563219,0.5826952337519278
1/19/2015,Quarter3,sweing,Monday,1,0.5,0.3879210220673635,0.0642439974042829,0.3923611111111111,0.0083333333333333,0.0,0,0,0.6264367816091955,0.3566623787571701
1/11/2015,Quarter2,sweing,Sunday,3,0.8,0.3284939992257065,0.044819381354099,0.2476851851851851,0.0,0.0,0,0,0.6091954022988506,0.5147861209983774
1/4/2015,Quarter1,sweing,Sunday,10,0.7,0.4874177313201702,0.0516980315812243,0.2662037037037037,0.0111111111111111,0.0,0,0,0.6379310344827587,0.525818092028218
1/27/2015,Quarter4,finishing ,Tuesday,3,0.75,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.1149425287356321,0.7084096513920422
2/19/2015,Quarter3,sweing,Thursday,12,0.8,0.2392566782810684,0.0484101232965606,0.0416666666666666,0.0105555555555555,0.0,0,0,0.367816091954023,0.6394333379799081
3/10/2015,Quarter2,sweing,Tuesday,11,0.8,0.1647309330236159,0.0143197058187324,0.1319444444444444,0.0138888888888888,0.0,0,0,0.6436781609195402,0.6386698705718562
1/13/2015,Quarter2,finishing ,Tuesday,10,0.8,0.0201316298877274,0.044646333549643,0.2083333333333333,0.0,0.0,0,0,0.2068965517241379,0.7658020378431715
1/31/2015,Quarter5,sweing,Saturday,1,0.75,0.3879210220673635,0.0646766169154228,0.2685185185185185,0.0225,0.0,0,0,0.6436781609195402,0.6954260997796106
1/7/2015,Quarter1,finishing ,Wednesday,7,0.8,0.0,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.6438638286960076
1/20/2015,Quarter3,sweing,Tuesday,2,0.7,0.3879210220673635,0.0586632057105775,0.3958333333333333,0.0138888888888888,0.0,0,0,0.632183908045977,0.5822801117195245
3/2/2015,Quarter1,sweing,Monday,7,0.8,0.5265195509097947,0.026346528228423,0.2731481481481481,0.0,0.0,0,0,0.6551724137931034,0.6387615735867458
1/31/2015,Quarter5,sweing,Saturday,11,0.65,0.3329461866047232,0.0609993510707332,0.25,0.0136111111111111,0.0,0,0,0.5977011494252874,0.4696375688806746
1/11/2015,Quarter2,finishing ,Sunday,9,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.7042019980097166
2/2/2015,Quarter1,sweing,Monday,1,0.8,0.3879210220673635,0.7300454250486696,0.2708333333333333,0.0313888888888888,0.0,0,0,0.6494252873563219,0.8648574566423916
2/4/2015,Quarter1,sweing,Wednesday,8,0.7,0.5075493612078977,0.053688081332468,0.2638888888888889,0.0,0.0,0,0,0.632183908045977,0.5260096617419561
2/28/2015,Quarter4,sweing,Saturday,1,0.5,0.45993031358885,0.0623404715552671,0.2638888888888889,0.0083333333333333,0.0,0,2,0.632183908045977,0.3570912332359839
2/25/2015,Quarter4,sweing,Wednesday,9,0.75,0.3075880758807587,0.0466363833008868,0.2407407407407407,0.0155555555555555,0.0,0,1,0.5747126436781609,0.8312671371390553
1/17/2015,Quarter3,sweing,Saturday,8,0.8,0.4452187379016646,0.0555916071814838,0.3923611111111111,0.0138888888888888,0.0,0,0,0.6264367816091955,0.6387761236420622
1/22/2015,Quarter4,sweing,Thursday,5,0.7,0.3387533875338753,0.0637248539909149,0.4027777777777778,0.0111111111111111,0.0,0,0,0.6436781609195402,0.5261401363350333
2/22/2015,Quarter4,finishing,Sunday,2,0.8,0.0431668602400309,0.044646333549643,0.1851851851851851,0.0,0.0,0,0,0.2068965517241379,0.6725335364678338
2/8/2015,Quarter2,sweing,Sunday,11,0.75,0.1384049554781262,0.026908933592905,0.125,0.0125,0.0,0,0,0.2873563218390804,0.5822754654454658
2/11/2015,Quarter2,sweing,Wednesday,4,0.7,0.5265195509097947,0.0285528877352368,0.2291666666666666,0.0111111111111111,0.0,0,1,0.6609195402298851,0.5265208849612948
1/28/2015,Quarter4,sweing,Wednesday,10,0.8,0.3797909407665505,0.0505299589011464,0.2592592592592592,0.0166666666666666,0.0,0,0,0.6206896551724138,0.6956178984238423
3/2/2015,Quarter1,sweing,Monday,4,0.65,0.45993031358885,0.035691109669046,0.261574074074074,0.0152777777777777,0.0,0,0,0.632183908045977,0.5825315619817967
1/7/2015,Quarter1,finishing ,Wednesday,6,0.8,0.0,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.0919540229885057,0.4880952354101514
3/10/2015,Quarter2,sweing,Tuesday,3,0.8,0.5265195509097947,0.0324032013843824,0.2685185185185185,0.0175,0.0,0,1,0.6436781609195402,0.6387119757389071
1/8/2015,Quarter2,sweing,Thursday,10,0.75,0.4874177313201702,0.0458144062297209,0.40625,0.0191666666666666,0.0,0,0,0.6494252873563219,0.6386309602820887
1/31/2015,Quarter5,sweing,Saturday,2,0.8,0.3797909407665505,0.0601341120484533,0.2638888888888889,0.0313888888888888,0.0,0,0,0.632183908045977,0.8644380852991501
1/5/2015,Quarter1,finishing ,Monday,8,0.8,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.4859166527631803
2/22/2015,Quarter4,sweing,Sunday,11,0.75,0.1647309330236159,0.035777633571274,0.1342592592592592,0.0,0.0,0,2,0.6436781609195402,0.494439489195667
2/12/2015,Quarter2,sweing,Thursday,5,0.75,0.5265195509097947,0.0260869565217391,0.2731481481481481,0.0155555555555555,0.0,0,0,0.6551724137931034,0.583145691149641
3/11/2015,Quarter2,sweing,Wednesday,6,0.7,0.3970189701897019,0.0484966471987886,0.1759259259259259,0.0111111111111111,0.0,0,1,0.4137931034482759,0.5261352949625738
2/24/2015,Quarter4,finishing,Tuesday,10,0.7,0.0,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.1494252873563218,0.7539106831671166
2/25/2015,Quarter4,sweing,Wednesday,6,0.75,0.3075880758807587,0.0430889033095392,0.1527777777777777,0.0125,0.0,0,1,0.3563218390804598,0.5829783068712088
3/2/2015,Quarter1,sweing,Monday,11,0.8,0.1686024003097173,0.027038719446247,0.0,0.0138888888888888,0.0,0,0,0.632183908045977,0.6389796687888651
1/24/2015,Quarter4,sweing,Saturday,3,0.75,0.3797909407665505,0.05446679645252,0.3958333333333333,0.0191666666666666,0.0,0,0,0.632183908045977,0.6390278558384399
1/27/2015,Quarter4,finishing ,Tuesday,10,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.1149425287356321,0.8410909742896576
1/10/2015,Quarter2,finishing ,Saturday,11,0.8,0.0241966705381339,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.6582809126108656
2/5/2015,Quarter1,finishing,Thursday,2,0.8,0.0201316298877274,0.044646333549643,0.1018518518518518,0.0,0.0,0,0,0.2298850574712644,0.864092809622042
2/16/2015,Quarter3,sweing,Monday,8,0.7,0.5265195509097947,0.0,0.2731481481481481,0.0075,2.0,10,2,0.6551724137931034,0.4378620197436335
2/14/2015,Quarter2,sweing,Saturday,6,0.8,0.3075880758807587,0.0352584901579061,0.1574074074074074,0.0,0.0,0,0,0.367816091954023,0.3648757079286447
1/14/2015,Quarter2,sweing,Wednesday,9,0.8,0.4502516453735965,0.0529958901146441,0.4097222222222222,0.0208333333333333,0.0,0,0,0.6551724137931034,0.6955842557909018
1/10/2015,Quarter2,sweing,Saturday,4,0.8,0.4874177313201702,0.0282500540774388,0.4027777777777778,0.0175,0.0,0,0,0.6436781609195402,0.639790513531741
1/27/2015,Quarter4,sweing,Tuesday,12,0.7,0.2392566782810684,0.062946138870863,0.1574074074074074,0.0111111111111111,0.0,0,0,0.367816091954023,0.5260430630393023
1/11/2015,Quarter2,sweing,Sunday,5,0.6,0.3463027487417731,0.0519576032879082,0.3078703703703703,0.0,0.0,0,0,0.632183908045977,0.2472834453534972
2/7/2015,Quarter1,sweing,Saturday,7,0.7,0.413472706155633,0.0281635301752109,0.2685185185185185,0.0,270.0,45,0,0.6436781609195402,0.4833079525726027
2/2/2015,Quarter1,finishing ,Monday,4,0.8,0.02710027100271,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.1149425287356321,0.64904685905423
2/24/2015,Quarter4,finishing,Tuesday,8,0.7,0.0329074719318621,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.6289982113017721
2/25/2015,Quarter4,sweing,Wednesday,1,0.65,0.3799845141308555,0.0326627730910664,0.1944444444444444,0.0,0.0,0,1,0.4597701149425287,0.3918043632086079
3/10/2015,Quarter2,sweing,Tuesday,9,0.75,0.3075880758807587,0.0536448193813541,0.2407407407407407,0.0125,0.0,0,0,0.5747126436781609,0.5826901735986023
1/20/2015,Quarter3,sweing,Tuesday,10,0.7,0.3797909407665505,0.0476314081765087,0.3888888888888889,0.0175,0.0,0,0,0.6206896551724138,0.5823088250165646
2/10/2015,Quarter2,sweing,Tuesday,10,0.8,0.3797909407665505,0.054553320354748,0.0,0.0244444444444444,0.0,0,0,0.6206896551724138,0.75211782810271
1/8/2015,Quarter2,sweing,Thursday,9,0.8,0.4502516453735965,0.0523036988968202,0.4097222222222222,0.0244444444444444,0.0,0,0,0.6551724137931034,0.7516478732699973
2/17/2015,Quarter3,sweing,Tuesday,12,0.8,0.2392566782810684,0.0487129569543586,0.1574074074074074,0.0105555555555555,0.0,0,0,0.367816091954023,0.6390842663420038
2/5/2015,Quarter1,sweing,Thursday,9,0.8,0.5075493612078977,0.0459441920830629,0.2685185185185185,0.0138888888888888,0.0,0,0,0.6436781609195402,0.6385894798810154
1/15/2015,Quarter3,finishing ,Thursday,8,0.8,0.0,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.420879581315313
3/9/2015,Quarter2,sweing,Monday,6,0.65,0.3970189701897019,0.054293748648064,0.1759259259259259,0.0097222222222222,0.0,0,1,0.4137931034482759,0.4705556963171097
1/25/2015,Quarter4,sweing,Sunday,9,0.65,0.5075493612078977,0.0466796452520008,0.4027777777777778,0.0072222222222222,0.0,0,0,0.6436781609195402,0.4699300766428619
1/13/2015,Quarter2,finishing ,Tuesday,11,0.8,0.0241966705381339,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.4145253842777646
2/19/2015,Quarter3,sweing,Thursday,8,0.7,0.5129694154084397,0.0479775037854207,0.2407407407407407,0.0,0.0,0,2,0.632183908045977,0.5258573180841837
2/4/2015,Quarter1,finishing ,Wednesday,12,0.8,0.0228416569879984,0.044646333549643,0.0416666666666666,0.0,0.0,0,0,0.0804597701149425,0.511823265334105
2/1/2015,Quarter1,sweing,Sunday,8,0.6,0.413472706155633,0.0514384598745403,0.2546296296296296,0.0,0.0,0,0,0.6091954022988506,0.2628931060236525
1/25/2015,Quarter4,finishing ,Sunday,12,0.7,0.0228416569879984,0.044646333549643,0.0625,0.0,0.0,0,0,0.0804597701149425,0.4335879742626731
1/25/2015,Quarter4,sweing,Sunday,8,0.5,0.2359659310878823,0.0670560242266926,0.0277777777777777,0.0063888888888888,0.0,0,0,0.5747126436781609,0.3003798586166772
1/27/2015,Quarter4,sweing,Tuesday,1,0.75,0.3879210220673635,0.0806402768764871,0.2685185185185185,0.0152777777777777,0.0,0,0,0.6436781609195402,0.6389278008076091
2/19/2015,Quarter3,sweing,Thursday,1,0.8,0.3797909407665505,0.0111615833874107,0.1481481481481481,0.0175,0.0,0,0,0.632183908045977,0.6391615749292033
3/7/2015,Quarter1,finishing,Saturday,7,0.8,0.0329074719318621,0.044646333549643,0.2314814814814814,0.0,0.0,0,0,0.264367816091954,0.667325586517895
2/9/2015,Quarter2,finishing,Monday,6,0.75,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.7380127324689923
2/15/2015,Quarter3,sweing,Sunday,5,0.8,0.5265195509097947,0.0290720311486048,0.2754629629629629,0.0,0.0,0,0,0.6609195402298851,0.5513087807461435
3/1/2015,Quarter1,sweing,Sunday,10,0.7,0.3662408052651955,0.0599610642439974,0.2175925925925926,0.0083333333333333,0.0,0,0,0.5747126436781609,0.5261241416493604
1/26/2015,Quarter4,sweing,Monday,1,0.7,0.3879210220673635,0.0751892710361237,0.4027777777777778,0.0166666666666666,0.0,0,0,0.6436781609195402,0.6386574744931058
1/31/2015,Quarter5,sweing,Saturday,8,0.5,0.3995354239256677,0.0491888384166125,0.25,0.0,0.0,0,0,0.5977011494252874,0.0600847725783725
1/31/2015,Quarter5,finishing ,Saturday,7,0.7,0.0201316298877274,0.044646333549643,0.0462962962962962,0.0,0.0,0,0,0.0919540229885057,0.8324512603821334
2/8/2015,Quarter2,sweing,Sunday,8,0.7,0.413472706155633,0.0063595068137572,0.2638888888888889,0.0,0.0,0,0,0.632183908045977,0.1348255952916842
1/21/2015,Quarter3,sweing,Wednesday,9,0.8,1.0,0.0324464633354964,0.1597222222222222,0.0080555555555555,0.0,0,0,0.6436781609195402,0.3231327675609018
2/25/2015,Quarter4,finishing,Wednesday,3,0.8,0.0329074719318621,0.044646333549643,0.0925925925925925,0.0,0.0,0,0,0.2068965517241379,0.7523443824557307
1/17/2015,Quarter3,finishing ,Saturday,11,0.8,0.0241966705381339,0.044646333549643,0.0486111111111111,0.0,0.0,0,0,0.057471264367816,0.0903850721872654
1/19/2015,Quarter3,sweing,Monday,9,0.8,0.4502516453735965,0.0514384598745403,0.4097222222222222,0.0175,0.0,0,0,0.6551724137931034,0.6387630216003117
1/12/2015,Quarter2,sweing,Monday,10,0.8,0.9210220673635306,0.0161799697166342,0.2673611111111111,0.0125,0.0,0,0,0.6494252873563219,0.5129532561011917
3/2/2015,Quarter1,finishing,Monday,4,0.65,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.6463888474608649
1/18/2015,Quarter3,sweing,Sunday,4,0.7,0.3797909407665505,0.0378542072247458,0.3923611111111111,0.0138888888888888,0.0,0,0,0.6264367816091955,0.5264682129039698
1/19/2015,Quarter3,sweing,Monday,3,0.7,0.3797909407665505,0.0470690028120268,0.3923611111111111,0.0138888888888888,0.0,0,0,0.6264367816091955,0.5823149057713517
1/15/2015,Quarter3,finishing ,Thursday,10,0.8,0.0201316298877274,0.044646333549643,0.1319444444444444,0.0,0.0,0,0,0.1954022988505747,0.811298737982649
2/3/2015,Quarter1,sweing,Tuesday,10,0.8,0.3797909407665505,0.0510923642656283,0.2592592592592592,0.025,0.0,0,0,0.6206896551724138,0.864172874397057
1/26/2015,Quarter4,finishing ,Monday,10,0.75,0.0201316298877274,0.044646333549643,0.1458333333333333,0.0,0.0,0,0,0.2183908045977011,0.8616884372273445
1/24/2015,Quarter4,sweing,Saturday,9,0.6,0.5075493612078977,0.0397144711226476,0.2569444444444444,0.0063888888888888,0.0,0,0,0.6436781609195402,0.4132248876578297
1/19/2015,Quarter3,sweing,Monday,7,0.8,0.889276035617499,0.044689595500757,0.3958333333333333,0.0083333333333333,0.0,0,0,0.632183908045977,0.3865372037133058
2/26/2015,Quarter4,sweing,Thursday,6,0.75,0.3075880758807587,0.0391520657581656,0.1527777777777777,0.0125,0.0,0,0,0.3563218390804598,0.5829783068712088
1/15/2015,Quarter3,sweing,Thursday,5,0.7,0.3463027487417731,0.0166125892277741,0.4027777777777778,0.0,0.0,0,0,0.6436781609195402,0.5259253713385681
1/17/2015,Quarter3,sweing,Saturday,2,0.6,0.3879210220673635,0.0371187540558079,0.2534722222222222,0.0063888888888888,0.0,0,0,0.6264367816091955,0.6049274070200943
2/17/2015,Quarter3,sweing,Tuesday,5,0.8,0.5265195509097947,0.0291152930997187,0.2754629629629629,0.0,0.0,0,0,0.6551724137931034,0.4733401812947267
1/6/2015,Quarter1,sweing,Tuesday,7,0.8,0.4452187379016646,0.0444732857451871,0.3923611111111111,0.0105555555555555,0.0,0,0,0.6264367816091955,0.6387761236420622
1/25/2015,Quarter4,sweing,Sunday,12,0.7,0.2392566782810684,0.0557646549859398,0.2361111111111111,0.0111111111111111,0.0,0,0,0.367816091954023,0.5263498231343904
2/17/2015,Quarter3,sweing,Tuesday,11,0.7,0.1647309330236159,0.045295262816353,0.1319444444444444,0.0083333333333333,0.0,0,2,0.6206896551724138,0.5265497877180536
1/3/2015,Quarter1,sweing,Saturday,7,0.8,0.4452187379016646,0.0489292667099286,0.2592592592592592,0.0105555555555555,0.0,0,0,0.6206896551724138,0.638771927334836
2/2/2015,Quarter1,finishing ,Monday,6,0.6,0.0,0.044646333549643,0.0462962962962962,0.0,0.0,0,0,0.0919540229885057,0.0525839326177307
2/19/2015,Quarter3,sweing,Thursday,5,0.8,0.5265195509097947,0.0116374648496647,0.0231481481481481,0.0175,3.5,15,0,0.6609195402298851,0.638611622985661
1/21/2015,Quarter3,sweing,Wednesday,6,0.8,0.1686024003097173,0.0393251135626216,0.2222222222222222,0.0208333333333333,0.0,0,0,1.0,0.6954807295873641
3/1/2015,Quarter1,sweing,Sunday,5,0.6,0.475803329461866,0.0234479775037854,0.2592592592592592,0.0105555555555555,0.0,0,0,0.6206896551724138,0.5342549272811647
1/12/2015,Quarter2,sweing,Monday,9,0.8,0.4502516453735965,0.0469824789097988,0.4097222222222222,0.0208333333333333,0.0,0,0,0.6551724137931034,0.6955842557909018
3/3/2015,Quarter1,sweing,Tuesday,12,0.8,0.2392566782810684,0.0422236642872593,0.1574074074074074,0.0138888888888888,0.0,0,0,0.367816091954023,0.6390842663420038
1/11/2015,Quarter2,finishing ,Sunday,10,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.6705407754620578
1/17/2015,Quarter3,sweing,Saturday,3,0.6,0.3797909407665505,0.0490157906121566,0.3923611111111111,0.0083333333333333,0.0,0,0,0.6264367816091955,0.4134127121589104
1/6/2015,Quarter1,sweing,Tuesday,1,0.8,0.4502516453735965,0.0510491023145143,0.4097222222222222,0.0208333333333333,0.0,0,0,0.6551724137931034,0.6955842557909018
2/10/2015,Quarter2,finishing,Tuesday,2,0.8,0.0201316298877274,0.044646333549643,0.0833333333333333,0.0,0.0,0,0,0.1839080459770115,0.8266914503586261
2/11/2015,Quarter2,sweing,Wednesday,9,0.8,0.5075493612078977,0.0260436945706251,0.125,0.0138888888888888,0.0,0,0,0.6436781609195402,0.6387935167208983
3/8/2015,Quarter2,finishing,Sunday,1,0.75,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.7408085793910609
1/12/2015,Quarter2,finishing ,Monday,8,0.8,0.0,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.5540507286336599
3/3/2015,Quarter1,finishing,Tuesday,8,0.75,0.0329074719318621,0.044646333549643,0.1296296296296296,0.0,0.0,0,0,0.0689655172413793,0.5289899195069558
3/9/2015,Quarter2,finishing,Monday,11,0.8,0.0,0.044646333549643,0.0,0.2666666666666666,0.0,0,0,0.0689655172413793,0.8197736230624734
1/17/2015,Quarter3,finishing ,Saturday,6,0.8,0.0,0.044646333549643,0.0347222222222222,0.0,0.0,0,0,0.0344827586206896,0.2616936049667244
3/1/2015,Quarter1,finishing,Sunday,10,0.7,0.0,0.044646333549643,0.1296296296296296,0.0,0.0,0,0,0.0689655172413793,0.4859166527631803
1/19/2015,Quarter3,finishing ,Monday,9,0.8,0.0201316298877274,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.0919540229885057,0.8236993423393041
1/25/2015,Quarter4,finishing ,Sunday,7,0.65,0.0201316298877274,0.044646333549643,0.0972222222222222,0.0,0.0,0,0,0.1379310344827586,0.5813287690622528
2/25/2015,Quarter4,finishing,Wednesday,8,0.7,0.0329074719318621,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.4791032459655479
1/25/2015,Quarter4,sweing,Sunday,7,0.7,0.3797909407665505,0.0152714687432403,0.3923611111111111,0.0111111111111111,0.0,0,0,0.6264367816091955,0.5264682129039698
1/29/2015,Quarter5,sweing,Thursday,11,0.6,0.3329461866047232,0.0689595500757084,0.1666666666666666,0.0127777777777777,0.0,0,0,0.5632183908045977,0.4137576224494177
1/1/2015,Quarter1,sweing,Thursday,9,0.7,0.4874177313201702,0.0374215877136058,0.2662037037037037,0.0122222222222222,0.0,0,0,0.6379310344827587,0.5496829569786689
2/11/2015,Quarter2,sweing,Wednesday,10,0.8,0.3797909407665505,0.0255678131083711,0.0,0.0208333333333333,0.0,0,0,0.6206896551724138,0.6954289349089754
1/24/2015,Quarter4,finishing ,Saturday,10,0.75,0.0201316298877274,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.0919540229885057,0.7934042404675802
1/12/2015,Quarter2,sweing,Monday,1,0.8,0.4502516453735965,0.0472420506164828,0.3171296296296296,0.0208333333333333,0.0,0,0,0.6551724137931034,0.6956066481252966
1/4/2015,Quarter1,sweing,Sunday,5,0.7,0.8279132791327912,0.0379407311269738,0.2685185185185185,0.0072222222222222,0.0,0,0,0.6436781609195402,0.4169542747900125
1/28/2015,Quarter4,sweing,Wednesday,3,0.8,0.3797909407665505,0.0581008003460956,0.2638888888888889,0.0313888888888888,0.0,0,0,0.632183908045977,0.8644380852991501
1/21/2015,Quarter3,sweing,Wednesday,11,0.7,0.2320944638017808,0.0747566515249837,0.3958333333333333,0.0138888888888888,0.0,0,0,0.632183908045977,0.5260494708376519
1/15/2015,Quarter3,sweing,Thursday,10,0.6,0.3797909407665505,0.0462470257408609,0.3923611111111111,0.0063888888888888,0.0,0,0,0.6264367816091955,0.4134127121589104
2/11/2015,Quarter2,finishing,Wednesday,9,0.8,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.3473930293059991
3/7/2015,Quarter1,finishing,Saturday,12,0.8,0.0329074719318621,0.044646333549643,0.0416666666666666,0.0,0.0,0,0,0.0804597701149425,0.7163194694770605
2/7/2015,Quarter1,sweing,Saturday,8,0.7,0.413472706155633,0.0279039584685269,0.2638888888888889,0.0,300.0,37,0,0.632183908045977,0.1484250409794605
2/1/2015,Quarter1,sweing,Sunday,4,0.8,0.3797909407665505,0.063378758382003,0.2708333333333333,0.0166666666666666,0.0,0,0,0.6494252873563219,0.6951462982236897
2/28/2015,Quarter4,finishing,Saturday,6,0.75,0.0,0.044646333549643,0.1296296296296296,0.0,0.0,0,0,0.0689655172413793,0.0430451624244033
1/13/2015,Quarter2,finishing ,Tuesday,9,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.7042019980097166
2/15/2015,Quarter3,finishing,Sunday,4,0.75,0.0241966705381339,0.044646333549643,0.0925925925925925,0.0,0.0,0,0,0.2068965517241379,0.0601491652003311
2/23/2015,Quarter4,sweing,Monday,10,0.7,0.3552071234998064,0.0681808349556565,0.2314814814814814,0.0,0.0,0,1,0.5517241379310345,0.2077416694268392
2/10/2015,Quarter2,sweing,Tuesday,12,0.8,0.2392566782810684,0.0386329223447977,0.1574074074074074,0.0138888888888888,0.0,0,0,0.367816091954023,0.6390842663420038
1/19/2015,Quarter3,sweing,Monday,10,0.7,0.3797909407665505,0.0402768764871295,0.3888888888888889,0.0175,0.0,0,0,0.6206896551724138,0.5823088250165646
3/8/2015,Quarter2,sweing,Sunday,10,0.7,0.3662408052651955,0.0574518710793856,0.2314814814814814,0.0083333333333333,0.0,0,0,0.5517241379310345,0.5263332228542589
2/18/2015,Quarter3,finishing,Wednesday,2,0.8,0.0431668602400309,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.1149425287356321,0.7729725615503428
2/17/2015,Quarter3,finishing,Tuesday,2,0.8,0.0431668602400309,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.1494252873563218,0.3921077784374686
2/23/2015,Quarter4,sweing,Monday,11,0.75,0.1647309330236159,0.0354315379623621,0.1087962962962963,0.0,0.0,0,2,0.6436781609195402,0.5825756248992763
1/17/2015,Quarter3,sweing,Saturday,4,0.7,0.3797909407665505,0.0353882760112481,0.3923611111111111,0.0138888888888888,0.0,0,0,0.6264367816091955,0.5264682129039698
1/15/2015,Quarter3,sweing,Thursday,8,0.8,0.4452187379016646,0.0506164828033744,0.3460648148148148,0.0166666666666666,0.0,0,0,0.6264367816091955,0.6954865002146354
2/5/2015,Quarter1,finishing,Thursday,10,0.8,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.6065844499149385
1/14/2015,Quarter2,finishing ,Wednesday,3,0.8,0.0241966705381339,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.057471264367816,0.6621254686974067
2/11/2015,Quarter2,finishing,Wednesday,12,0.8,0.0228416569879984,0.044646333549643,0.0416666666666666,0.0,0.0,0,0,0.0804597701149425,0.8867329731174795
3/8/2015,Quarter2,sweing,Sunday,11,0.8,0.1647309330236159,0.0132381570408825,0.1319444444444444,0.0138888888888888,0.0,0,0,0.6436781609195402,0.6386698705718562
3/1/2015,Quarter1,sweing,Sunday,3,0.75,0.5129694154084397,0.0491455764654985,0.2638888888888889,0.0125,0.0,0,0,0.632183908045977,0.5827783298824449
2/25/2015,Quarter4,finishing,Wednesday,5,0.8,0.0329074719318621,0.044646333549643,0.0416666666666666,0.0,0.0,0,0,0.0804597701149425,0.7547460437720698
3/5/2015,Quarter1,sweing,Thursday,1,0.7,0.4630274874177312,0.0590958252217174,0.2685185185185185,0.0138888888888888,0.0,0,0,0.6436781609195402,0.5829791120750141
2/14/2015,Quarter2,finishing,Saturday,6,0.8,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.2815144262794776
1/22/2015,Quarter4,sweing,Thursday,10,0.75,0.3797909407665505,0.0571490374215877,0.3888888888888889,0.0152777777777777,0.0,0,0,0.6206896551724138,0.6386541499261338
