X,Y,ObjectID,Date,Sample_ID,Parameter,Results,Units,CAS,HRV,Units1,HRV_Types,Name,Description,Address,City_1,State,Zip
0.8509034000161364,0.6607173403307911,0.4232616412612236,Aug14,2806Aug14,Chloromethane,0.0001660688189185,ug/m3,74-87-3,0.0271768421052631,ug/m3,PEL,Greenway co-located,Volunteer,2412 Kennedy St NE,Minneapolis,MN,0.2222222222221717
0.3538822114963977,0.8041632881817122,0.106702860722489,Nov13,1260Nov13,Ethanol,0.0024430568472019,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,0.2037037037036952
0.4367516362264041,0.4733321991799357,0.6199624138651075,May14,2041May14,Acetone,0.0093810430597995,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,Volunteer,1705 Stevens Ave,Minneapolis,MN,0.0370370370371802
0.2351108555278642,0.9482490540661388,0.4658592608060137,May14,0361May14,Chloromethane,0.000214044255495,ug/m3,74-87-3,0.0271768421052631,ug/m3,PEL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,0.2037037037036952
0.4377812309608089,0.6262776378915191,0.7682188348298183,May14,2692May14,Dichlorodifluoromethane,0.0011514104778353,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Greenway co-located,Volunteer,708 1st St N,Minneapolis,MN,0.0
0.3180095712930324,0.7898938331747445,0.5548131133848403,May14,1255May14,o-Xylene,0.0002472580192787,ug/m3,95-47-6,0.0056578947368421,ug/m3,HRV,Greenway co-located,Volunteer,3300 Aldrich Ave N,Minneapolis,MN,0.2037037037036952
0.8473090237639553,0.2772502568795971,0.0524117769889329,Nov13,0858Nov13,Ethanol,0.0033287572147675,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Best Body Shop North Side Front Entrance,business,3712 Snelling Ave,Minneapolis,MN,0.0555555555556566
0.8473090237639553,0.2772502568795971,0.5500104405930256,May14,1252May14,Methylene Chloride,0.0015573564796362,ug/m3,75-09-2,2.6315789473684207e-06,ug/m3,HRV,Best Body Shop East Side,business,3712 Snelling Ave,Minneapolis,MN,0.0555555555556566
0.6664615735843427,0.6066823956170424,0.7112131969095844,May14,2658May14,4-Methyl-2-pentanone (MIBK),0.0005978477481068,ug/m3,108-10-1,0.0269736842105263,ug/m3,REL,Greenway co-located,Volunteer,422 5th St SE,Minneapolis,MN,0.2407407407408754
0.9334602931313613,0.2345085646298912,0.0254750469826686,Nov13,0657Nov13,Benzene,0.0002509484374769,ug/m3,71-43-2,1.7105263157894736e-07,ug/m3,HRV,Greenway co-located,volunteer,4050 39th Ave S,Minneapolis,MN,0.0925925925926094
0.7427483045102008,0.4060395991491532,0.6548339945708916,May14,2177May14,mp-Xylene,0.000524039384143,ug/m3,179601-23-1,0.0460526315789473,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,0.0925925925926094
0.0739232405691154,0.9388452038898548,0.6606807266652746,May14,2305May14,Ethanol,0.0029228112129666,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Greenway co-located,Volunteer,4523 Washburn Ave N,Minneapolis,MN,0.2037037037036952
0.945072760964308,0.0897532289333185,0.497389851743579,May14,0803May14,Ethanol,0.003144236304858,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Greenway co-located,Volunteer,5316 40th Ave S,Minneapolis,MN,0.2962962962963047
0.8646840440295591,0.2753751521511844,0.8502818960116935,Feb14,0683Feb14,Tetrachloroethene,0.0149904787210486,ug/m3,127-18-4,2.631578947368421e-07,ug/m3,RAA,Olson Paint  Body Shop NW Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,0.0925925925926094
0.4916007404550555,0.4294153148866257,0.4103153059093756,Aug14,2711Aug14,2-Butanone (MEK),0.0011883146598172,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,502 24th St E,Minneapolis,MN,0.0555555555556566
0.1136732082726439,0.7332028972475086,0.2626853205262058,Aug14,1057Aug14,Tetrachloroethene,0.0017418773895457,ug/m3,127-18-4,2.6315789473684207e-06,ug/m3,RAA,Greenway co-located,Volunteer,2607 Thomas Ave N,Minneapolis,MN,0.1851851851852188
0.0977341568333258,0.9762523012977908,0.9511380246397996,Feb14,1691Feb14,Vinyl acetate,0.0003026142922515,ug/m3,108-05-4,2.631578947368421e-05,ug/m3,HRV,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,0.5370370370371802
0.0926309458315017,0.7321988408269249,0.5059511380246398,May14,0851May14,2-Propanol,0.0003026142922515,ug/m3,67-63-0,0.1289473684210526,ug/m3,REL,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,0.3888888888889141
0.0675456601514952,0.0378386056474369,0.945708916266444,Feb14,1679Feb14,Propylene,0.0011145062958534,ug/m3,115-07-1,0.1381578947368421,ug/m3,REL,Greenway co-located,Volunteer,5743 Xerxes Ave S,Minneapolis,MN,0.1666666666667424
0.2958199027868886,0.8248904515614299,0.8703278346210065,Feb14,0947Feb14,Dichlorodifluoromethane,0.0006347519300887,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Greenway co-located,Volunteer,3601 Colfax Ave N,Minneapolis,MN,0.2037037037036952
0.976941110316602,0.3041074928042349,0.8813948632282314,Feb14,1050Feb14,Benzene,0.0004133268381973,ug/m3,71-43-2,1.7105263157894736e-07,ug/m3,HRV,Greenway co-located,Volunteer,3454 43rd Ave S,Minneapolis,MN,0.0925925925926094
0.2109580937718647,0.8028092553353758,0.9026936730006264,Feb14,1249Feb14,Methylene Chloride,0.0005978477481068,ug/m3,75-09-2,2.6315789473684207e-06,ug/m3,HRV,Greenway co-located,Volunteer,3406 Knox Ave N,Minneapolis,MN,0.2037037037036952
0.8473090237639553,0.2772502568795971,0.0664021716433493,Nov13,0954Nov13,Methylene Chloride,0.0316711689768684,ug/m3,75-09-2,2.6315789473684207e-06,ug/m3,HRV,Best Body Shop SW Alley Side,business,3712 Snelling Ave,Minneapolis,MN,0.0555555555556566
0.1850744503573196,0.3660375302347347,0.9116725830027146,Feb14,1476Feb14,Propylene,0.0004871352021611,ug/m3,115-07-1,0.1381578947368421,ug/m3,REL,Greenway co-located,MPRB,2885 Knox Ave S,Minneapolis,MN,0.074074074074133
0.3693915367242653,0.1681310640684614,0.6690332010858216,May14,2330May14,2-Butanone (MEK),0.0018156857535095,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,0.3333333333334849
0.2351108555278642,0.9482490540661388,0.0572144497807475,Nov13,0930Nov13,Trichlorofluoromethane,0.0004871352021611,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,MPCA,MPCA,4646 Humboldt Ave N,Minneapolis,MN,0.2037037037036952
0.5222091945936427,0.920387163148007,0.8504907078722072,Feb14,0690Feb14,"1,2,4-Trimethylbenzene",0.0008192728399982,ug/m3,95-63-6,0.0164473684210526,ug/m3,REL,Greenway co-located,Volunteer,3654 2 1/2 St NE,Minneapolis,MN,0.3148148148147811
0.7420646515963654,0.6909971574701785,0.4704531217373147,May14,0429May14,2-Butanone (MEK),0.0023692484832381,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,1408 12th Ave NE,Minneapolis,MN,0.2222222222221717
0.0969089826118079,0.2733399212099243,0.6565044894550011,May14,2297May14,2-Butanone (MEK),0.002037110845401,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,0.1666666666667424
0.3180095712930324,0.7898938331747445,0.9880977239507204,Feb14,2300Feb14,Methylene Chloride,0.0007823686580163,ug/m3,75-09-2,2.6315789473684207e-06,ug/m3,HRV,Greenway co-located,Volunteer,3300 Aldrich Ave N,Minneapolis,MN,0.2037037037036952
0.8594491566142324,0.7741364336555421,0.7778241804134475,May14,2695May14,Trichlorofluoromethane,0.0004502310201792,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,Greenway co-located,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,0.3148148148147811
0.7427483045102008,0.4060395991491532,0.5913551889747337,May14,1651May14,Carbon disulfide,0.0001291646369366,ug/m3,75-15-0,9.210526315789473e-05,ug/m3,HRV,Smyth Companies LLC - Minneapolis NE,business,2300 26th St E,Minneapolis,MN,0.0925925925926094
0.4212075074316317,0.7182854864334445,0.1499269158488202,Nov13,1688Nov13,n-Hexane,0.0005609435661249,ug/m3,110-54-3,0.0002631578947368,ug/m3,HRV,Greenway co-located,volunteer,2344 River Pointe Circle ,Minneapolis,MN,0.1851851851852188
0.8419279172064762,0.4593603322705348,0.9001879306744623,Feb14,1235Feb14,2-Propanol,0.0003764226562154,ug/m3,67-63-0,0.1289473684210526,ug/m3,REL,Greenway co-located,Volunteer,914 Franklin Terrace,Minneapolis,MN,0.0925925925926094
0.7169645490836274,0.8974652750624159,0.8891209020672374,Feb14,1206Feb14,Methylene Chloride,0.0002620196920715,ug/m3,75-09-2,2.6315789473684207e-06,ug/m3,HRV,Greenway co-located,Volunteer,3511 Fillmore St NE,Minneapolis,MN,0.3148148148147811
0.8023439802577741,0.6484938214496196,0.7533931927333473,May14,2679May14,"1,2,4-Trimethylbenzene",0.0021478233913467,ug/m3,95-63-6,0.0164473684210526,ug/m3,REL,Greenway co-located,Volunteer,1177 14th Ave SE,Minneapolis,MN,0.2407407407408754
0.1250122042806651,0.677166647753495,0.8010022969304657,Feb14,0190Feb14,Methylene Chloride,0.0010406979318896,ug/m3,75-09-2,2.6315789473684207e-06,ug/m3,HRV,Greenway co-located,Volunteer,1718 Sheridan Ave N,Minneapolis,MN,0.1851851851852188
0.0977341568333258,0.9762523012977908,0.331802046356233,Aug14,2086Aug14,"1,2,4-Trichlorobenzene",0.0005978477481068,ug/m3,120-82-1,0.0052631578947368,ug/m3,REL,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,0.5370370370371802
0.5191131923237435,0.5806358058314913,0.0622259344330758,Nov13,0946Nov13,Acetone,0.0119274316165507,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,volunteer,111 Marquette Ave,Minneapolis,MN,0.0
0.049885252160152,0.360211741554167,0.6400083524744206,May14,2146May14,Propylene,0.0009299853859439,ug/m3,115-07-1,0.1381578947368421,ug/m3,REL,Greenway co-located,Volunteer,3118 Lake St W,Minneapolis,MN,0.2777777777778283
0.295995702296068,0.903751869194764,0.8694925871789517,Feb14,0931Feb14,Toluene,0.0006347519300887,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Greenway co-located,Volunteer,4230 Colfax Ave N,Minneapolis,MN,0.2037037037036952
0.9359001823039534,0.6147663397613883,0.26519106285237,Aug14,1073Aug14,Acetone,0.0065763252291749,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,SE Como Sponsored 4,Sponsored,2600 Como Ave SE,Minneapolis,MN,0.2407407407408754
0.221066508443755,0.7625824902737008,0.5980371685111714,May14,1671May14,o-Xylene,0.0001845209099095,ug/m3,95-47-6,0.0056578947368421,ug/m3,HRV,Jordan Park co-located,MPRB,2943 James Ave N,Minneapolis,MN,0.1851851851852188
0.4360093784000582,0.4250332972659407,0.1728962205053247,Nov13,2063Nov13,Benzene,0.0008192728399982,ug/m3,71-43-2,1.7105263157894736e-07,ug/m3,HRV,Greenway co-located,volunteer,2418 Stevens Ave,Minneapolis,MN,0.0555555555556566
0.9246313035677076,0.1475973307158824,0.2478596784297348,Aug14,0966Aug14,Chloromethane,0.0002288059282877,ug/m3,74-87-3,0.0271768421052631,ug/m3,PEL,Greenway co-located,Volunteer,4811 38th Avenue S,Minneapolis,MN,0.2962962962963047
0.9246313035677076,0.1475973307158824,0.545207767801211,May14,1249May14,Acetone,0.0109310187030394,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,Volunteer,4811 38th Avenue S,Minneapolis,MN,0.2962962962963047
0.2261752319770948,0.7209005054377258,0.8972645646272708,Feb14,1234Feb14,2-Butanone (MEK),0.0019633024814371,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,0.0
0.8419279172064762,0.4593603322705348,0.9008143662560032,Feb14,1235Feb14,Dichlorodifluoromethane,0.000893081203962,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Greenway co-located,Volunteer,914 Franklin Terrace,Minneapolis,MN,0.0925925925926094
0.1694599073455265,0.034200569007055,0.224472750052203,Aug14,0529Aug14,Trichlorofluoromethane,0.0003026142922515,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,Greenway co-located,Volunteer,5737 Oliver Ave S,Minneapolis,MN,0.3333333333334849
0.4367516362264041,0.4733321991799357,0.8617665483399457,Feb14,0838Feb14,Acetone,0.0169464003660894,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,Volunteer,1705 Stevens Ave,Minneapolis,MN,0.0370370370371802
0.945072760964308,0.0897532289333185,0.2154938400501148,Aug14,0411Aug14,Acetone,0.0028859070309847,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,Volunteer,5316 40th Ave S,Minneapolis,MN,0.2962962962963047
0.3906729090349472,0.0731625687440669,0.7882647734391314,Feb14,0062Feb14,"1,2,4-Trimethylbenzene",0.0015942606616181,ug/m3,95-63-6,0.0164473684210526,ug/m3,REL,Greenway co-located,Volunteer,5404 Wentworth Ave S,Minneapolis,MN,0.3333333333334849
0.7427483045102008,0.4060395991491532,0.0785132595531426,Nov13,1047Nov13,Acetone,0.0029228112129666,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,0.0925925925926094
0.945072760964308,0.0897532289333185,0.4957193568594696,May14,0803May14,"1,2,4-Trimethylbenzene",0.0003026142922515,ug/m3,95-63-6,0.0164473684210526,ug/m3,REL,Greenway co-located,Volunteer,5316 40th Ave S,Minneapolis,MN,0.2962962962963047
0.0977341568333258,0.9762523012977908,0.3992482773021507,Aug14,2687Aug14,Ethanol,0.0051001579498988,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Pinta Foamtec NE Corner,business,2601 49th Ave N,Minneapolis,MN,0.5370370370371802
0.8359800706143687,0.5905009238909997,0.8417206097306327,Feb14,0629Feb14,Methylene Chloride,0.0032918530327856,ug/m3,75-09-2,2.6315789473684207e-06,ug/m3,HRV,Greenway co-located,Volunteer,1701 Elm St SE,Minneapolis,MN,0.2407407407408754
0.6628967624709503,0.2407058821839882,0.9945708916266444,Feb14,2356Feb14,Ethanol,0.0044358826742246,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Greenway co-located,Volunteer,4011 18th Ave S,Minneapolis,MN,0.1111111111110858
0.3538822114963977,0.8041632881817122,0.9926915848820212,Feb14,2344Feb14,Methylene Chloride,0.0125548027102431,ug/m3,75-09-2,2.6315789473684207e-06,ug/m3,HRV,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,0.2037037037036952
0.9730833050977026,0.5928072472009376,0.4829818333681352,May14,0593May14,Dichlorodifluoromethane,0.0010037937499077,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Kohl  Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,0.2407407407408754
0.8473090237639553,0.2772502568795971,0.3908958028816036,Aug14,2662Aug14,Ethanol,0.0045096910381884,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Best Body Shop SE Corner,business,3712 Snelling Ave,Minneapolis,MN,0.0555555555556566
0.4360093784000582,0.4250332972659407,0.345374817289622,Aug14,2153Aug14,Vinyl acetate,0.0006716561120706,ug/m3,108-05-4,2.631578947368421e-05,ug/m3,HRV,Greenway co-located,Volunteer,2418 Stevens Ave,Minneapolis,MN,0.0555555555556566
0.6723215166150567,0.3709983444992417,0.6249738985174358,May14,2092May14,Acetone,0.0066501335931387,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,Volunteer,2850 Cedar Ave S,Minneapolis,MN,0.1111111111110858
0.4224143026503952,0.1091189102692737,0.4694090624347463,May14,0423May14,Ethylbenzene,0.0001808304917113,ug/m3,100-41-4,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,21 Luverne Ave S,Minneapolis,MN,0.3333333333334849
0.0926309458315017,0.7321988408269249,0.9281687199832952,Feb14,1554Feb14,Toluene,0.0003026142922515,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,0.3888888888889141
0.1136732082726439,0.7332028972475086,0.2616412612236375,Aug14,1057Aug14,Dichlorodifluoromethane,0.0009299853859439,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Greenway co-located,Volunteer,2607 Thomas Ave N,Minneapolis,MN,0.1851851851852188
0.3056353157388685,0.2886699930641043,0.9070787220714136,Feb14,1261Feb14,Propylene,0.0004871352021611,ug/m3,115-07-1,0.1381578947368421,ug/m3,REL,GVP North Side,business,3607 Bryant Ave S,Minneapolis,MN,0.148148148148266
0.651303832146823,0.4144539589451597,0.7957820004176237,Feb14,0147Feb14,Chloromethane,0.0002398771828823,ug/m3,74-87-3,0.0271768421052631,ug/m3,PEL,Greenway co-located,Volunteer,2508 17th Ave S,Minneapolis,MN,0.0555555555556566
0.0926309458315017,0.7321988408269249,0.0365420755898935,Nov13,0822Nov13,Ethanol,0.0005978477481068,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,0.3888888888889141
0.3180095712930324,0.7898938331747445,0.9872624765086656,Feb14,2300Feb14,Benzene,0.0002657101102696,ug/m3,71-43-2,1.7105263157894736e-07,ug/m3,HRV,Greenway co-located,Volunteer,3300 Aldrich Ave N,Minneapolis,MN,0.2037037037036952
0.6837679460793424,0.1727139489318006,0.0093965337231154,Nov13,0149Nov13,n-Hexane,0.0003026142922515,ug/m3,110-54-3,0.0002631578947368,ug/m3,HRV,Greenway co-located,volunteer,4600 Longfellow Ave S,Minneapolis,MN,0.1111111111110858
0.4377812309608089,0.6262776378915191,0.954061390686991,Feb14,1714Feb14,2-Butanone (MEK),0.0002546388556751,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,708 1st St N,Minneapolis,MN,0.0
0.597480218710075,0.146310255037406,0.5813322196700772,May14,1590May14,Ethanol,0.0022585359372924,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Greenway co-located,Volunteer,4820 13th Ave S,Minneapolis,MN,0.2962962962963047
0.4224143026503952,0.1091189102692737,0.4700354980162873,May14,0423May14,Trichlorofluoromethane,0.0003764226562154,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,Greenway co-located,Volunteer,21 Luverne Ave S,Minneapolis,MN,0.3333333333334849
0.8473090237639553,0.2772502568795971,0.2762580914595949,Aug14,1089Aug14,mp-Xylene,0.0007454644760344,ug/m3,179601-23-1,0.0460526315789473,ug/m3,REL,Best Body Shop NE Corner,business,3712 Snelling Ave,Minneapolis,MN,0.0555555555556566
0.1332356681236888,0.5796686350673781,0.1893923574859052,Nov13,2132Nov13,Chloromethane,0.000195592164504,ug/m3,74-87-3,0.0271768421052631,ug/m3,PEL,Greenway co-located,volunteer,428 Russell Ave N,Minneapolis,MN,0.074074074074133
0.9246313035677076,0.1475973307158824,0.9720192106911671,Feb14,2117Feb14,Benzene,0.0003395184742335,ug/m3,71-43-2,1.7105263157894736e-07,ug/m3,HRV,Greenway co-located,Volunteer,4811 38th Avenue S,Minneapolis,MN,0.2962962962963047
0.565416532339782,0.3912047255568041,0.3217790770515765,Aug14,2036Aug14,Dichlorodifluoromethane,0.000893081203962,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,MPCA - 963,MPCA,2727 10th Ave S,Minneapolis,MN,0.1111111111110858
0.9730833050977026,0.5928072472009376,0.5882230110670286,May14,1645May14,2-Propanol,0.0007454644760344,ug/m3,67-63-0,0.1289473684210526,ug/m3,REL,Kohl  Madden Printing Inc Corp SE,business,782 29th Ave SE,Minneapolis,MN,0.2407407407408754
0.8646840440295591,0.2753751521511844,0.4368344121946126,Aug14,2817Aug14,mp-Xylene,0.0004502310201792,ug/m3,179601-23-1,0.0460526315789473,ug/m3,REL,Olson Paint  Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,0.0925925925926094
0.3065045445304122,0.4237462157738036,0.5617039047817916,May14,1277May14,Benzene,0.0001107125459457,ug/m3,71-43-2,1.7105263157894736e-07,ug/m3,HRV,Greenway co-located,Volunteer,2420 Bryant S,Minneapolis,MN,0.074074074074133
0.2351108555278642,0.9482490540661388,0.4660680726665274,May14,0361May14,Dichlorodifluoromethane,0.0009668895679258,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,0.2037037037036952
0.3538822114963977,0.8041632881817122,0.9933180204635624,Feb14,2344Feb14,Propylene,0.001262123023781,ug/m3,115-07-1,0.1381578947368421,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,0.2037037037036952
0.1447797622897724,0.8561374314236332,0.6932553769054082,May14,2385May14,2-Butanone (MEK),0.0015573564796362,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,3843 Queen Ave N,Minneapolis,MN,0.2037037037036952
0.8626525923409645,0.4397268197234325,0.2453539361035707,Aug14,0961Aug14,Trichlorofluoromethane,0.0003395184742335,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,Greenway co-located,Volunteer,2205 Minneapolis Ave,Minneapolis,MN,0.0925925925926094
0.5551811619311593,0.2348284784152383,0.9571935685946962,Feb14,1715Feb14,n-Hexane,0.0002509484374769,ug/m3,110-54-3,0.0002631578947368,ug/m3,HRV,Greenway co-located,Volunteer,4048 Elliot Ave S,Minneapolis,MN,0.1111111111110858
0.7378357174641224,0.8077194929371103,0.1321779077051576,Nov13,1574Nov13,Benzene,0.0002657101102696,ug/m3,71-43-2,1.7105263157894736e-07,ug/m3,HRV,Greenway co-located,volunteer,2730 Buchanan St NE,Minneapolis,MN,0.3148148148147811
0.6096838979550512,0.4675909885462488,0.7191480476091042,May14,2662May14,Styrene,0.0003026142922515,ug/m3,100-42-5,0.0001315789473684,ug/m3,HRV,MPCA - 962,MPCA,1445 18th St E,Minneapolis,MN,0.0555555555556566
0.9246313035677076,0.1475973307158824,0.9736897055752768,Feb14,2117Feb14,Vinyl acetate,0.000524039384143,ug/m3,108-05-4,2.631578947368421e-05,ug/m3,HRV,Greenway co-located,Volunteer,4811 38th Avenue S,Minneapolis,MN,0.2962962962963047
1.0,0.3509184454703131,0.8074754646063896,Feb14,0268Feb14,"1,2,4-Trimethylbenzene",0.0014466439336905,ug/m3,95-63-6,0.0164473684210526,ug/m3,REL,Greenway co-located,Volunteer,3038 45th Ave S,Minneapolis,MN,0.0925925925926094
0.049885252160152,0.360211741554167,0.3366047191480475,Aug14,2091Aug14,Trichlorofluoromethane,0.0003395184742335,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,Greenway co-located,Volunteer,3118 Lake St W,Minneapolis,MN,0.2777777777778283
0.0969089826118079,0.2733399212099243,0.7822092294842347,Feb14,0010Feb14,Chloromethane,9.226045495475548e-05,ug/m3,74-87-3,0.0271768421052631,ug/m3,PEL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,0.1666666666667424
0.3143091321035172,0.9038004164075346,0.3372311547295886,Aug14,2094Aug14,Dichlorodifluoromethane,0.0010406979318896,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Webber Park duplicate,MPRB,4242 Webber Parkway,Minneapolis,MN,0.2037037037036952
0.933880258202521,0.4920357391592915,0.3109208603048653,Aug14,1590Aug14,Toluene,0.0004133268381973,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Greenway co-located,Volunteer,70 Arthur Ave SE,Minneapolis,MN,0.2407407407408754
0.4212075074316317,0.7182854864334445,0.7481728962205053,May14,2676May14,Styrene,0.0004502310201792,ug/m3,100-42-5,0.0001315789473684,ug/m3,HRV,Greenway co-located,Volunteer,2344 River Pointe Circle,Minneapolis,MN,0.1851851851852188
0.3087801617807599,0.2551836513038097,0.3315932344957193,Aug14,2059Aug14,Toluene,0.0003026142922515,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Greenway co-located,Volunteer,817 39th St W,Minneapolis,MN,0.148148148148266
0.5551811619311593,0.2348284784152383,0.5211944038421382,May14,1086May14,"1,2,4-Trimethylbenzene",0.0003395184742335,ug/m3,95-63-6,0.0164473684210526,ug/m3,REL,Greenway co-located,Volunteer,4048 Elliot Ave S,Minneapolis,MN,0.1111111111110858
0.4212075074316317,0.7182854864334445,0.7477552724994779,May14,2676May14,n-Hexane,0.0001734496553149,ug/m3,110-54-3,0.0002631578947368,ug/m3,HRV,Greenway co-located,Volunteer,2344 River Pointe Circle,Minneapolis,MN,0.1851851851852188
0.8915714402829735,0.0881983173760545,0.6997285445813322,May14,2654May14,Toluene,0.000524039384143,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Greenway co-located,Volunteer,5325 35th Ave S,Minneapolis,MN,0.2962962962963047
0.1711202225070565,0.9285857761211672,0.9768218834829818,Feb14,2141Feb14,Benzene,0.000524039384143,ug/m3,71-43-2,1.7105263157894736e-07,ug/m3,HRV,Greenway co-located,Volunteer,4434 Newton Ave N,Minneapolis,MN,0.2037037037036952
0.1773903694682985,0.5085371221952073,0.7707245771559824,May14,2693May14,Acetone,0.0155809456327591,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,Volunteer,628 Morgan Ave S,Minneapolis,MN,0.074074074074133
0.0977341568333258,0.9762523012977908,0.961160993944456,Feb14,1722Feb14,Toluene,0.0003764226562154,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Pinta Foamtec SW Corner,business,2601 49th Ave N,Minneapolis,MN,0.5370370370371802
0.7427483045102008,0.4060395991491532,0.0732929630403006,Nov13,0977Nov13,Cyclohexane,0.0004871352021611,ug/m3,110-82-7,0.1381578947368421,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,0.0925925925926094
0.0977341568333258,0.9762523012977908,0.9500939653372312,Feb14,1691Feb14,Naphthalene,0.0089012886940348,ug/m3,91-20-3,1.1842105263157894e-06,ug/m3,HRV,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,0.5370370370371802
0.0977341568333258,0.9762523012977908,0.5429108373355607,May14,1235May14,Naphthalene,0.0003026142922515,ug/m3,91-20-3,1.1842105263157894e-06,ug/m3,HRV,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,0.5370370370371802
0.9730833050977026,0.5928072472009376,0.5005220296512842,May14,0825May14,Carbon disulfide,0.0015573564796362,ug/m3,75-15-0,9.210526315789473e-05,ug/m3,HRV,Kohl  Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,0.2407407407408754
0.2184392997885424,0.2923601158826727,0.9440384213823344,Feb14,1672Feb14,Trichlorofluoromethane,0.000524039384143,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,Greenway co-located,Volunteer,3548 Humboldt Ave S,Minneapolis,MN,0.1296296296295622
